ECO_ID,SpeciesCount,BiomeType,GF_H,LC_A,PH_D,RS_T,PT_U,LS_C,LM_L,LV_P,SS_B,IF_I,OP_H,FS_Z,PF_C,FT_D,FD_D,SizeCategory,sPC1,sPC2,sPC3
30117,3926.4,Trop/Subtrop Forests,-0.70361185,-3.177601496,-1.78515315,-1.553018721,0.540333518,-1.783715565,-0.970144158,-0.926510602,1.059200246,0.169466424,0.54125294,-0.951686228,0.321523181,0.426589658,-0.155471016,"(1652, 9633]",4.25780868232676,0.31591729943559,0.200639982962189
30118,3665.2,Trop/Subtrop Forests,-0.288161544,-2.566667067,-1.3290594,-0.946085371,0.709491515,-1.8175784,-0.855244663,-0.789807149,1.109977529,0.391033054,0.682780785,-0.821520802,0.303119963,1.001827776,0.056383008,"(1652, 9633]",2.5749274366996,-0.397748941018749,0.560228292662855
30119,1568.866667,Trop/Subtrop Forests,0.277604861,-2.181478729,-0.448299473,-0.404633507,1.006517435,-1.587229097,-0.657076385,-0.857637844,1.197844352,0.529695626,1.20849271,-0.778294,0.335787929,1.201905584,-0.150206143,"(670, 1652]",1.05217753101238,-0.13191987557043,-0.43385443329852
30120,1351.933333,Trop/Subtrop Forests,0.25551135,-1.730195032,-0.957438587,-0.258987393,1.229259882,-1.745523208,-0.436836264,-0.546201842,1.187926576,0.587561378,0.789648266,-0.650656651,0.460579425,1.082403521,-0.091834971,"(670, 1652]",0.632671220904846,-0.283449686901442,0.744553980546289
30121,504.0666667,Trop/Subtrop Forests,0.16784326,-2.158439602,-1.056551119,-0.181955626,0.566788586,-2.117743023,-0.402709034,-1.255948095,1.024883287,0.328003547,0.504353403,-0.659187364,0.04247464,0.799799338,-0.42048387,"[57, 670]",2.78933613040433,-0.675077678342775,-0.214744939789512
30122,248.5333333,Trop/Subtrop Forests,-1.011667002,-2.288776493,-1.17974691,-1.053532082,0.807824358,-0.993386571,-0.989808505,-1.845635597,0.852239776,0.554197283,1.164038719,-1.193253797,0.471497384,0.548512411,-0.329570513,"[57, 670]",3.48433223952591,1.01571448922446,-2.24589089052581
30123,1101.866667,Trop/Subtrop Forests,-0.377077729,-1.825570177,-0.793545333,-0.741121944,0.973738642,-1.332679209,-0.827905479,-1.307295769,1.137685362,0.383028397,1.211652411,-0.823700787,0.499733563,0.73749165,-0.155594157,"(670, 1652]",2.0728291423426,-0.206193062758284,-1.14859495451448
30124,1544.2,Trop/Subtrop Forests,-0.931320413,-2.885116885,-1.215265619,-0.502856407,0.594981719,-1.547933736,-0.897132864,-1.896880057,1.11257664,0.208095566,0.765255869,-1.039977469,0.20155766,0.391739442,-0.24067603,"(670, 1652]",4.07691513296911,-0.330249531516019,-1.42040835211735
30125,1663.466667,Trop/Subtrop Forests,-0.486052794,-2.130246679,-0.733391985,-0.40844933,0.738162957,-1.429237163,-0.731029742,-1.497554446,1.143766115,0.165475842,1.134009765,-0.954293421,0.330289887,0.630604865,-0.223894645,"(1652, 9633]",2.75756939832224,-0.351226589747327,-1.70522932729684
30126,2956,Trop/Subtrop Forests,-0.944093377,-2.979342418,-1.18661101,-1.174774088,0.638441285,-1.582220863,-1.078520524,-1.632008401,1.149201246,0.02546217,0.742725114,-0.988292665,0.327116827,0.324919974,-0.263880954,"(1652, 9633]",4.417734228359,-0.0449282404209499,-1.06876563272393
30127,401.7333333,Trop/Subtrop Forests,-0.612562932,-2.921186755,-1.028578016,-1.154593112,0.817736523,-1.739251123,-0.612799958,-1.300006606,0.95689013,0.219619098,0.415305629,-0.781802858,0.424009457,0.248564957,-0.116490764,"[57, 670]",3.51307875163819,0.179711114099958,-0.173118069076898
30128,786.0666667,Trop/Subtrop Forests,-1.104695466,-2.955257947,-0.819493029,-0.447100339,0.683358622,-1.113438348,-0.883512185,-1.875916348,1.31235533,0.209096044,1.061129094,-0.823717054,0.364433473,0.458886085,-0.155936175,"(670, 1652]",3.33509609890728,-0.924386450696211,-1.99851479603096
30130,2016.066667,Trop/Subtrop Forests,-0.572031835,-2.266841804,-1.033157262,-1.271549902,0.774927392,-1.546988674,-1.116865168,-1.206336718,1.2070184,0.219159092,0.903333558,-0.886811459,0.417879266,0.528281088,-0.265335417,"(1652, 9633]",3.32452686017896,-0.0850527290331248,-0.626047823806617
30201,305.6666667,Trop/Subtrop Forests,1.541723802,-0.574151499,0.035646772,0.879204719,1.20888723,-1.327215619,-0.378257111,-0.949090242,1.213325321,0.666395392,1.508284498,-0.743255178,0.390275792,2.305042208,0.204850546,"[57, 670]",-1.82989894891396,-1.34142587687963,-1.05556476847392
30202,2517.466667,Trop/Subtrop Forests,-0.804875927,-2.561976847,-1.043854326,-0.974816341,0.714628285,-1.539123017,-0.885641038,-1.447494399,1.014903473,0.028289591,1.086692844,-0.997840617,0.423230766,0.763608199,0.015496122,"(1652, 9633]",3.37247552617227,-0.0813559956702843,-1.19199862367176
30701,507.4666667,Grasslands,-0.050670939,-2.823865983,-0.186502197,-0.443768773,0.93662976,-1.077190677,-1.143194497,-1.125705344,1.856956069,0.877803893,1.038246668,-0.049334746,0.372643902,1.315665326,0.197524866,"[57, 670]",0.375717833346788,-3.05449818061332,0.242122897581591
30702,421.6,Grasslands,0.510827757,-0.914195862,0.354098242,-0.295665806,1.175720838,-1.253467275,-0.666395392,-0.703272015,1.271915725,0.610600747,1.466312647,-0.474296014,0.482865996,1.64605744,-0.209793634,"[57, 670]",-0.460917834678223,-0.864225274809727,-0.954001320743449
30704,4581.133333,Grasslands,0.727834693,-1.448675866,-0.415126071,-0.69417908,0.924243969,-1.420276412,-0.810826441,-0.755842782,1.525011453,0.842236767,0.81233568,-0.294137847,0.306326063,1.665108991,0.089163168,"(1652, 9633]",-0.00847683973906663,-2.18478046429736,0.564468426986917
30705,1281.866667,Grasslands,0.58800241,-0.957497872,-0.186323117,-0.833595621,1.29532581,-1.204772849,-0.857308999,-0.672739638,1.391889962,0.820931425,1.490521234,-0.311118744,0.775760118,1.518616174,-0.143982498,"(670, 1652]",-0.613995755609405,-0.780833111880774,-0.185001383423752
30706,1621.4,Grasslands,-0.28617206,-1.935968642,-0.611802843,-0.123621606,0.700502965,-1.32615244,-0.791587802,-1.397092688,1.193147497,0.407334017,0.869446566,-0.58802402,0.224658938,0.797868352,-0.161122005,"(670, 1652]",2.13755242666044,-1.50690711106349,-1.19961736277923
30707,3159.4,Grasslands,0.081747094,-1.510007621,-0.695632602,-0.93561517,0.982957208,-1.379163268,-0.955009166,-0.957628218,1.289211583,0.509169363,1.251283621,-0.631150133,0.48949941,1.039898542,-0.162403763,"(1652, 9633]",1.34682390460444,-0.661620395025142,-0.529057871085831
30709,1106.133333,Grasslands,0.689365304,-1.464575688,0.20722194,0.20722194,1.068055727,-1.498884183,-0.517230629,-0.771993316,1.443158214,0.57738542,1.339536147,-0.599920261,0.235912549,1.660060682,-0.007790858,"(670, 1652]",-0.472449425497047,-1.46930047027376,-0.557618057962012
30710,309,Grasslands,0.416196017,-0.732369493,-0.146309807,-0.261834572,1.138533312,-1.17664391,-0.474952228,-1.100258001,1.222160983,0.768744865,1.152272921,-0.468119884,0.589139591,1.489709045,-0.341589624,"[57, 670]",-0.119705538619565,-0.710212801843412,-1.09588924586612
30711,1642.266667,Grasslands,0.167596052,-1.872871424,-0.526619666,-0.079428415,0.949303669,-1.392258148,-0.440530287,-1.083091943,1.317625308,0.425752376,1.334339457,-0.727473331,0.244416099,1.292384789,0.050756858,"(670, 1652]",0.73643747005868,-1.20588875905033,-1.00745277611792
30712,1860.8,Grasslands,0.076629552,-1.622210661,-0.603672206,-0.795313816,0.843823436,-1.5122763,-0.837585411,-1.065941719,1.317546537,0.559732931,0.956465715,-0.60000356,0.358791634,1.036782511,-0.250089578,"(1652, 9633]",1.58852867053953,-0.904482823184448,-0.409898179432768
30713,1062.933333,Grasslands,0.981488594,-0.549534814,0.176203612,-0.633297718,1.362107517,-1.34255694,-0.948689239,-0.443834203,1.41721047,0.679470718,1.83020729,-0.39107564,0.801831035,2.046848035,-0.06975072,"(670, 1652]",-1.41433323908227,-0.757258949778862,-0.200498182607361
30714,272.6666667,Grasslands,0.245247942,-1.850080819,-0.634632287,0.20026747,0.980008401,-1.347474079,-0.423146659,-0.845397622,1.181916389,0.84998265,1.305315005,-0.357481887,0.281540454,1.52472042,-0.215591541,"[57, 670]",0.114005463554117,-1.09029144650576,-0.548060350906989
30715,1517.8,Grasslands,0.10561881,-1.877732027,-0.119383627,0.259551835,1.182731598,-1.296839448,-0.571722868,-1.167406829,1.126688471,0.40978062,1.680699164,-0.689226467,0.346235074,1.493907008,0.226501026,"(670, 1652]",0.147422328673045,-1.06936817396442,-1.29827284952015
30716,1105.6,Grasslands,0.023337083,-1.473031366,-0.400971707,-0.021463275,0.86431375,-1.229731191,-0.563000122,-1.133322611,1.295569756,0.530766791,1.228448836,-0.578595438,0.316081152,1.147612973,-0.14224151,"(670, 1652]",0.837299821061388,-1.39119418122567,-1.29269244133396
30717,2450.4,Grasslands,0.445649559,-1.969519069,-0.257694206,0.020937911,0.978374929,-1.569613628,-0.481562242,-0.86424417,1.324199858,0.553167583,1.083536971,-0.642955288,0.171954387,1.522793084,0.033234508,"(1652, 9633]",0.349072745760644,-1.27209127535019,-0.292055237455223
30718,537.1333333,Grasslands,-0.316779798,-2.121491851,-1.11029339,-0.845397622,0.570298432,-1.491121127,-1.220080154,-1.124028972,1.416652019,0.571084751,0.689283981,-0.536074498,0.127577523,0.75181714,-0.365715056,"[57, 670]",2.85875449090796,-1.54073671077735,-0.159298167303506
30719,1477.6,Grasslands,0.285384992,-2.006192294,-0.262759014,-0.278384384,0.9986454,-1.368102995,-0.78807846,-0.827387124,1.412922269,0.782429934,0.974264485,-0.323836955,0.405126143,1.273309349,-0.073520328,"(670, 1652]",0.353655338713324,-1.49536801143981,0.0688657195561894
30721,1520.533333,Grasslands,0.172811293,-1.891770267,-0.643839911,-0.396868165,1.06364873,-1.299050069,-0.596257812,-1.112247199,1.217706474,0.74254384,1.087668878,-0.525827108,0.341932461,1.189897248,-0.132647081,"(670, 1652]",0.807061020940619,-0.860385726459995,-0.551271089880903
30722,2710.533333,Grasslands,0.525806321,-1.13758956,-0.444392597,-0.887838295,1.114830919,-1.393735376,-0.880548131,-0.752472444,1.396952577,0.647030872,1.34364952,-0.518334181,0.565992253,1.383339801,-0.13840569,"(1652, 9633]",0.2530825243033,-0.820300584947943,-0.188131493792487
30723,2258.466667,Grasslands,-0.722067426,-2.531191235,-1.181035243,-0.782850232,0.704839831,-1.398578704,-1.091542594,-1.5346063,1.266883649,0.193066946,0.901127226,-0.877931993,0.423479445,0.521882965,-0.252924046,"(1652, 9633]",3.4598791808244,-0.474985660303304,-1.11541613602997
30725,3052.2,Grasslands,0.442186646,-1.903307275,-0.257308777,-0.184127489,0.979619406,-1.470707168,-0.567457706,-0.844686824,1.271854923,0.602432243,1.09483848,-0.56617586,0.21704903,1.508179879,0.0361717,"(1652, 9633]",0.368193998643166,-1.26511497645233,-0.315524933443449
30726,520.4666667,Grasslands,0.201933797,-1.505167863,0.220546009,-0.339633365,0.82136588,-1.349902939,-0.735098473,-0.934897384,1.363864682,0.536728385,1.366231078,-0.586544925,0.520635807,1.183841866,-0.196181629,"[57, 670]",0.562903776047029,-0.880692364996116,-1.17990548096402
30907,801.4,Grasslands,0.677251492,-1.283228382,-0.015007859,-1.422275634,1.129790013,-1.617574769,-0.865232637,-0.383887507,1.411182299,0.756346218,1.352116454,-0.627269943,0.623939055,1.526919586,-0.399195671,"(670, 1652]",0.144263747860791,0.364443537898195,0.198532033144572
31003,842.1333333,Grasslands,1.457896574,-2.779732209,0.011537745,0.444246877,1.385429821,-2.368054787,-0.702434421,0.171329874,1.272672515,1.37634403,0.30401911,-0.529206638,-0.118713954,2.948602755,0.049860675,"(670, 1652]",-1.60866808323894,-0.573548119336277,3.45130660626396
31004,4962.266667,Grasslands,0.64162674,-2.460854874,-0.295450762,0.190097251,1.04945779,-1.811620661,-0.476478273,-0.628075757,1.332429886,0.795522596,0.668533095,-0.555491994,-0.06145597,1.885930799,0.148567024,"(1652, 9633]",-0.01134293423006,-1.57970696917492,1.00123573495962
31005,292.6,Grasslands,0.912179458,-2.558703229,-0.869870579,0.774818839,0.90317784,-1.91295107,0.073415604,-0.891787447,1.405273243,0.945195552,0.546688255,-0.543742601,-0.295492902,1.916255824,-0.09236656,"[57, 670]",-0.0427575636350011,-1.78374278540334,0.727711381575779
31006,516,Grasslands,0.091251451,-2.664418099,-0.900811461,0.279735147,0.879373289,-1.676096957,-0.726431512,-1.011963122,1.539419435,0.696779108,0.735081347,-0.5231538,0.190021324,0.976232868,-0.24012966,"[57, 670]",1.32335651605181,-1.44832289179757,0.354394737223154
31007,1719.8,Grasslands,0.85845488,-1.514363019,-0.289365356,0.00867835,1.011765121,-1.463875812,-0.181185292,-0.824972906,1.34946076,0.861261363,0.89646262,-0.549407355,0.182317932,1.737942185,-0.073298968,"(1652, 9633]",-0.451765986319041,-1.27364073446084,-0.181621252136574
31008,328.4666667,Grasslands,1.631827924,-1.668849866,-0.053959252,0.421126961,0.89778189,-1.610758299,0.1960388,-0.745580722,1.434290885,1.017263693,0.828494464,-0.558439756,0,2.454301205,-0.060810853,"[57, 670]",-1.48753010271609,-1.46006003809863,-0.0669222920190626
31009,2149.133333,Grasslands,0.912564377,-1.974510572,0.027344279,0.200578121,1.138567325,-1.735100591,-0.445423962,-0.515446349,1.363103155,0.833850998,0.876685406,-0.616085656,0.102879079,1.891083261,0.008737058,"(1652, 9633]",-0.612977828957671,-1.0797330920929,0.638156417794293
31011,311.9333333,Grasslands,0.066190167,-2.865759407,-1.81317882,0.297888334,0.584811388,-2.557946213,-0.569929451,-0.801907133,0.981008035,0.670997179,0.317807328,-0.951955146,-0.129792809,1.151526887,-0.3206207,"[57, 670]",2.7382279605189,-0.000341691933530508,1.47405736643316
31012,1508.2,Grasslands,0.462473486,-2.512449835,-0.691650549,-0.021011384,0.943136284,-1.70044311,-0.454722642,-0.816790692,1.273671006,0.716707859,0.790693428,-0.698401853,0.018482083,1.482491206,0.039278354,"(670, 1652]",0.7415120124062,-1.0551139682314,0.365479881694633
31013,217.7333333,Grasslands,1.029306062,-2.192961925,-0.366974196,0.609612676,0.818582086,-1.706379446,0.20026747,-1.055264116,1.234191252,0.875733564,0.63189916,-0.865806701,-0.015716922,2.049992455,-0.219186707,"[57, 670]",-0.12134399938497,-0.509193761154702,-0.477567009335488
31014,463,Grasslands,0.241285091,-2.42996201,-0.22711998,-0.498916074,0.915551552,-1.514832819,-0.651475881,-0.705039965,1.55942296,0.785045813,0.262178747,-0.056187612,0.169952977,1.366288224,0.259485302,"[57, 670]",0.424023199743197,-2.91916623487064,1.31549307025222
31015,1806.266667,Grasslands,0.650523804,-2.135645691,-0.409263848,-0.384657756,0.905215863,-1.552752453,-0.631833995,-0.79956169,1.443067007,0.838237234,0.432202838,-0.33939042,0.088941807,1.513832097,0.03071023,"(1652, 9633]",0.467138291516613,-2.04082720996982,0.785169306773342
31201,1314.6,Mediterranean Scrub,-0.026084968,-2.719837794,-0.78911488,-0.115004744,0.906229502,-1.970033177,-0.658852062,-0.682861826,1.443719128,0.512505093,0.76313455,-0.699094619,-0.043960623,1.903690855,0.461113375,"(670, 1652]",0.835878012474831,-2.03398975054204,1.34193508570344
31202,4488,Mediterranean Scrub,0.12878191,-2.304665722,-0.771632628,0.035689269,1.144661028,-1.804896722,-0.74881714,-0.188613221,1.451483329,0.986109138,0.561362546,-0.608450055,0.025514266,2.388822261,0.464412179,"(1652, 9633]",-0.474658553454112,-1.92786047143599,2.32206786335069
31203,6181.933333,Mediterranean Scrub,0.023184348,-2.554618248,-1.069133669,-0.11583997,1.099263242,-1.872089408,-0.812486151,-0.081834981,1.489136023,1.054142936,0.480978587,-0.669594617,-0.106696995,2.678674244,0.534406869,"(1652, 9633]",-0.326591702792233,-2.01223823149421,2.80385460667197
31302,555.0666667,Deserts & Drylands,0.383952007,-1.416312035,-0.176978202,0.04247464,1.141114651,-1.619020648,-0.814774805,-0.811483818,1.321621217,0.460222328,1.714973219,-0.656491578,0.206378713,1.933943897,0.04671695,"[57, 670]",-0.0711581029605007,-1.3045035858293,-0.459709855270295
31305,205.4666667,Deserts & Drylands,0.330181779,-1.277621357,-0.169558287,0.649195727,1.184201264,-1.306495574,-0.609160139,-1.063797628,1.392874796,0.522976411,1.943649237,-0.81648912,0.411538969,1.790671282,0.076480116,"[57, 670]",-0.636459818714499,-1.1215146726254,-1.38883047783217
31306,248.4,Deserts & Drylands,0.635793621,-1.023163247,-0.088769712,0.580693565,0.924636777,-1.34017313,-0.786715958,-1.172382607,1.531817789,0.496981147,1.463614366,-0.727007962,0.396068288,2.126067767,0.147340247,"[57, 670]",-0.541243135991494,-2.03893937955168,-1.07511416502772
31309,1162,Deserts & Drylands,0.638858067,-1.36820024,0.378257111,0.254936363,1.239412785,-1.584123789,-0.462877841,-0.650367266,1.422594024,0.578759651,1.185827759,-0.643759353,0.146238926,1.928610801,0.010161584,"(670, 1652]",-0.750192867719445,-1.40577826783909,-0.159660009639006
31311,1022.733333,Deserts & Drylands,-0.805547857,-2.570468777,-0.620535568,-0.120386631,0.79048666,-1.507897525,-0.819698444,-1.60041273,0.993226258,0.184693544,1.520747477,-0.946362369,0.328317347,1.197762945,0.237622649,"(670, 1652]",2.27545865404164,-0.665897407953992,-1.52414407418339
31312,910.4,Deserts & Drylands,-0.601329274,-2.259872876,-0.578982806,-0.583279283,0.953301566,-1.381408174,-0.858473766,-1.261546194,1.039182771,0.301859851,1.400337524,-0.92643033,0.501179521,1.200544516,0.073355619,"(670, 1652]",1.8948300020553,-0.0597344310231435,-1.17832678393879
31314,2049.6,Deserts & Drylands,0.389429226,-1.839027531,-0.035646772,0.033331605,0.978543346,-1.830999717,-0.478030772,-0.656315118,1.364801346,0.399221479,0.816674748,-0.850818948,-0.021810745,2.243687368,0.270720945,"(1652, 9633]",0.131819428539513,-1.59145159881464,0.392058273191135
31315,349.6,Deserts & Drylands,0.31064653,-1.279595854,0.503505772,0.140796074,1.088704037,-1.507159264,-0.496981147,-0.929816436,1.182956056,0.38866765,1.077494716,-0.902781433,0.014223573,1.902300856,-0.150102615,"[57, 670]",0.298090090105793,-0.833609632850418,-1.11852424630272
31316,890.6666667,Deserts & Drylands,0.346937617,-1.319559055,0.362652536,0.097443274,1.089149356,-1.469184846,-0.604158184,-0.999532424,1.232380673,0.367510829,1.221623192,-0.740453325,0.04151085,1.664819746,-0.009568664,"(670, 1652]",0.310137440740883,-1.41073259335225,-1.04633399639669
31318,313.0666667,Deserts & Drylands,0.144406555,-1.862003809,-0.774818839,0.426564696,0.691650549,-1.693196322,-1.165917111,-1.403519565,1.23246907,0.246742579,1.334553583,-0.7287358,-0.041807302,1.730140089,0.280723403,"[57, 670]",1.54692637802325,-2.45858254524112,-0.677704655630496
31320,518.2666667,Deserts & Drylands,0.144989287,-1.783952093,-0.306402565,0.824834713,0.895202358,-1.74926745,-0.569343449,-1.428731974,1.20235035,0.379132292,1.271991114,-0.883713204,-0.129792809,1.825592198,0.016606106,"[57, 670]",0.898699896887712,-1.62078962056848,-1.0594356961738
31322,3315.866667,Deserts & Drylands,0.264348263,-2.043690276,-0.152632838,-0.218977679,0.897646607,-1.953526085,-0.690321423,-0.335205109,1.510489892,0.366418823,0.570975194,-0.771147653,-0.146525,2.361500716,0.672026547,"(1652, 9633]",0.140829026150768,-2.63957607523425,1.53325186290431
31401,1101.733333,Trop/Subtrop Forests,-0.605251957,-2.419452946,-1.299310303,-1.226828457,0.717933156,-1.418050204,-1.19230539,-1.321653496,1.203702319,0.316597015,0.930677098,-0.926751852,0.426018841,0.488737125,-0.298999872,"(670, 1652]",3.51055061126564,0.00825494223502496,-0.821885638621907
31402,278.2,Trop/Subtrop Forests,-0.51140902,-2.115692169,-0.942284468,-0.959183699,0.877057932,-1.159451416,-1.003540252,-1.439466485,1.071341305,0.292628581,1.221492016,-0.855839983,0.454122164,0.538584461,-0.266407015,"[57, 670]",2.86870308690703,-0.0153149062952719,-1.66231441530584
31403,407.2,Trop/Subtrop Forests,-0.163831639,-1.4889656,-0.937843241,-1.439466485,0.881401957,-1.266161728,-1.3966803,-0.957193652,1.361367806,0.4155389,1.489472814,-0.869203779,0.609971144,0.86613073,-0.306402565,"[57, 670]",2.1720486571587,-0.0226076758233079,-0.908165076601549
31405,571.2666667,Trop/Subtrop Forests,-0.024492118,-2.47307317,-0.736432392,-0.376039866,1.0813105,-1.434920797,-0.419130113,-0.97685785,0.979958491,0.605660169,1.169186615,-0.888681406,0.274030568,0.843927837,-0.321861096,"[57, 670]",1.57859778205161,0.700143027498576,-0.926686378417687
40102,4771.4,Trop/Subtrop Forests,-1.181097584,-4.14857703,-2.577110004,-2.075044412,0.96480184,-1.933575536,-1.577469609,-1.234055531,0.777858162,0.196254018,0.698422481,-1.118163089,0.513825331,0.066545896,-0.54282772,"(1652, 9633]",5.84279880071788,2.44607487652712,0.621225220164821
40103,1578.333333,Trop/Subtrop Forests,-0.845138565,-5.338875991,-2.664152098,-2.048078486,0.929654981,-2.026463064,-1.400977159,-0.852636573,0.789175897,0.460026906,0.227164028,-0.754801878,0.411954415,0.170860077,-0.187205348,"(670, 1652]",5.29643805152444,1.75095633830322,2.0996162516216
40104,690.8666667,Trop/Subtrop Forests,-1.712280359,-4.524605233,-2.726633324,-1.167167408,1.047565777,-1.855102604,-1.587934225,-1.719140032,0.405650154,0.088035125,0.996670172,-1.560056743,0.487588087,0.054379373,-0.576492887,"(670, 1652]",6.44146130008704,3.57325609976546,-0.567029474618307
40105,201.8666667,Trop/Subtrop Forests,-0.106082097,-1.343931316,-0.638293154,-0.235912549,0.788029125,-1.507872979,-0.51260784,-1.369706904,1.055733305,0.492788197,1.101764223,-0.658725746,0.292393944,0.89589942,-0.149760051,"[57, 670]",1.61840919850752,-0.984870685351567,-1.19134049102061
40106,464.3333333,Trop/Subtrop Forests,-0.351013426,-2.496025173,-1.721197565,-1.132197807,0.87508695,-1.860235518,-1.292410177,-0.835408333,0.892642277,0.513888374,0.688860311,-0.68344052,0.311064707,0.521603888,-0.079882772,"[57, 670]",3.22664638509448,-0.0935417841358316,0.989455983074675
40107,308.1333333,Trop/Subtrop Forests,-0.118882499,-1.492653355,-0.60052262,-0.691650549,0.932161941,-1.368431032,-0.619372361,-1.554689121,0.986301827,0.360924812,1.510127825,-0.746961232,0.29744114,0.708557629,-0.116177471,"[57, 670]",1.93620362348349,-0.546850650451315,-1.81791401945418
40108,609.8666667,Trop/Subtrop Forests,-0.281395167,-2.270493793,-0.856178658,-1.000947498,0.937443697,-1.402203434,-0.846353295,-1.194131144,0.893756165,0.338816426,1.101567777,-0.557897686,0.355947873,0.590043914,-0.148447272,"[57, 670]",2.55587473265964,-0.305633327839523,-0.872221350635824
40111,370.8666667,Trop/Subtrop Forests,0.108636702,-1.131841822,-0.397376448,-0.133264071,0.914195862,-1.324301038,-0.461384796,-1.364080471,1.203000265,0.372441969,1.232940701,-0.609807886,0.229252774,1.134289259,0.148657449,"[57, 670]",0.864495000486491,-1.89899890750655,-1.33886033955138
