ECO_ID,SpeciesCount,BiomeType,GF_H,GF_W,LC_A,LC_P,PH_D,PH_E,RS_F,RS_T,PT_M,PT_U,LS_C,LS_S,LM_E,LM_L,LV_P,LV_R,SS_B,SS_U,IF_D,IF_I,OP_E,OP_H,FS_A,FS_Z,PF_C,PF_S,FT_D,FT_F,FD_D,FD_I,SizeCategory,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
51101,625.4666667,Tundra,0.861185984,0.138814016,0.039780521,0.960219479,0.608510638,0.391489362,0.534435262,0.465564738,0.13986014,0.86013986,0.152173913,0.847826087,0.497816594,0.502183406,0.42760181,0.57239819,0.725543478,0.274456522,0.270344828,0.729655172,0.199158485,0.800841515,0.748982361,0.251017639,0.714086471,0.285913529,0.932249322,0.067750678,0.51420839,0.48579161,"[57, 670]",-2.25830935685017,-2.86283314174624,-0.532734543859037,-1.19219379693218,1.14005899506339,1.11317794081652,-0.0398573440233426,-0.162017754029073,0.39725274174801,-0.161011415841578,-0.148455127322791,-0.144077628339667,0.0985008553072719,-0.149766108053667,-0.230572071520214
51102,204,Tundra,0.898373984,0.101626016,0.033472803,0.966527197,0.514285714,0.485714286,0.58490566,0.41509434,0.194285714,0.805714286,0.124481328,0.875518672,0.427631579,0.572368421,0.481751825,0.518248175,0.787755102,0.212244898,0.3125,0.6875,0.267782427,0.732217573,0.681818182,0.318181818,0.654166667,0.345833333,0.950819672,0.049180328,0.524590164,0.475409836,"[57, 670]",-2.14403783965986,-1.37502241606731,0.984403798167792,-0.850374515509494,0.765261274241549,1.33876871138166,0.236852348826221,0.78096490108612,-0.642499669385879,-0.384359439502818,0.219682364831802,0.0860346832399657,-0.665854544731236,-0.180214085761153,-0.0720384774845097
51103,324.4666667,Tundra,0.876923077,0.123076923,0.026385224,0.973614776,0.626086957,0.373913043,0.450867052,0.549132948,0.100334448,0.899665552,0.147286822,0.852713178,0.515555556,0.484444444,0.460176991,0.539823009,0.74025974,0.25974026,0.287206266,0.712793734,0.152815013,0.847184987,0.715025907,0.284974093,0.721925134,0.278074866,0.968992248,0.031007752,0.475324675,0.524675325,"[57, 670]",-2.80516483308053,-2.91351137014896,-0.574417437523801,-1.55638244392978,1.06562947131181,0.474714771307361,-0.477910438956511,-0.709587982363975,-0.568430836465953,-0.412852436191786,-0.100787941259435,0.276854103411373,0.199374748065943,-0.167359140180785,-0.0820023238619516
51104,418.9333333,Tundra,0.892857143,0.107142857,0.026694045,0.973305955,0.608391608,0.391608392,0.512931034,0.487068966,0.112,0.888,0.16064257,0.83935743,0.510067114,0.489932886,0.464163823,0.535836177,0.736,0.264,0.290322581,0.709677419,0.180293501,0.819706499,0.728194726,0.271805274,0.709016393,0.290983607,0.962075848,0.037924152,0.488977956,0.511022044,"[57, 670]",-2.57122919308326,-2.86839039233229,-0.527753467751988,-1.39302784230326,1.01850094743411,0.776359645356405,-0.262121601475993,-0.490971281641998,-0.143504504962509,-0.416831284310613,0.203509687628369,0.294468789795708,-0.0138035118201866,-0.246769243352911,-0.191602554151148
51106,313.2666667,Tundra,0.847184987,0.152815013,0.046575342,0.953424658,0.580882353,0.419117647,0.556886228,0.443113772,0.157894737,0.842105263,0.151351351,0.848648649,0.426086957,0.573913043,0.452380952,0.547619048,0.733153639,0.266846361,0.279452055,0.720547945,0.189415042,0.810584958,0.740540541,0.259459459,0.691876751,0.308123249,0.932614555,0.067385445,0.508108108,0.491891892,"[57, 670]",-2.27844709414477,-2.68612253696772,-0.509804498899487,-0.928329472881208,1.08457969953046,1.02981394915128,0.124158176536748,0.0465680589906916,0.0720866734678348,-0.427250540191932,-0.0941845600147071,-0.242173296137874,-0.415818826178046,0.122650947974668,-0.10891862960794
51107,436.7333333,Tundra,0.884030418,0.115969582,0.040935673,0.959064327,0.58490566,0.41509434,0.519148936,0.480851064,0.127604167,0.872395833,0.153550864,0.846449136,0.45625,0.54375,0.436860068,0.563139932,0.769083969,0.230916031,0.296875,0.703125,0.189134809,0.810865191,0.738372093,0.261627907,0.708414873,0.291585127,0.955854127,0.044145873,0.522157996,0.477842004,"[57, 670]",-2.66111912806536,-2.35307618243078,-0.508766755888053,-1.31779015022561,1.30956888432357,1.18082896887172,-0.38040275695738,-0.00113239352204422,-0.139281848821846,-0.0924303962772206,0.246114631222927,-0.241186764383527,-0.271455990315109,-0.173046767942907,-0.212026294648903
51108,444.5333333,Tundra,0.87804878,0.12195122,0.015384615,0.984615385,0.602564103,0.397435897,0.510121457,0.489878543,0.108040201,0.891959799,0.163809524,0.836190476,0.525993884,0.474006116,0.437299035,0.562700965,0.741509434,0.258490566,0.300191205,0.699808795,0.186878728,0.813121272,0.736641221,0.263358779,0.73540856,0.26459144,0.960302457,0.039697543,0.501893939,0.498106061,"[57, 670]",-2.46426888291682,-2.89350326856557,-0.693103083696636,-1.64838336780364,1.13162417902658,1.02554530611639,-0.437437802530794,-0.385531590295416,-0.0674923752216593,-0.0336713439572253,0.229379682676957,0.262072289316499,0.101068321729854,-0.402738246357984,-0.142873796605165
51109,77.6,Tundra,0.857142857,0.142857143,0.021978022,0.978021978,0.43902439,0.56097561,0.411764706,0.588235294,0.119402985,0.880597015,0.022222222,0.977777778,0.62745098,0.37254902,0.589285714,0.410714286,0.714285714,0.285714286,0.32967033,0.67032967,0.094117647,0.905882353,0.769230769,0.230769231,0.813953488,0.186046512,0.967032967,0.032967033,0.483516484,0.516483516,"[57, 670]",-2.29435259817892,-4.49887349297681,0.446298841306888,-2.29234153844055,3.52597912414566,-0.326278923395489,-1.30381063551153,0.280166675649229,-0.786304241296062,-0.290793126031004,-1.25329002739891,0.758605449753345,0.448166052859685,0.230870482762029,0.0943388070228799
51110,171.2666667,Tundra,0.951456311,0.048543689,0.015,0.985,0.474576271,0.525423729,0.359223301,0.640776699,0.073333333,0.926666667,0.107317073,0.892682927,0.560747664,0.439252336,0.540983607,0.459016393,0.804878049,0.195121951,0.311881188,0.688118812,0.104166667,0.895833333,0.733990148,0.266009852,0.832512315,0.167487685,0.990291262,0.009708738,0.475728155,0.524271845,"[57, 670]",-3.56533457682708,-3.48055189523373,-0.225473383110604,-2.73238066066586,2.03732174474216,-0.0131901673153565,-2.14169449642693,-0.057990841220799,-1.09605493011901,0.268005571141023,-0.396730919882263,0.487158237971569,-0.140964779883886,-0.266196710289685,-0.157986931460463
51111,681.6666667,Tundra,0.877777778,0.122222222,0.07115629,0.92884371,0.641509434,0.358490566,0.518610422,0.481389578,0.124595469,0.875404531,0.170610212,0.829389788,0.484435798,0.515564202,0.419148936,0.580851064,0.729426434,0.270573566,0.27112232,0.72887768,0.190231362,0.809768638,0.74625,0.25375,0.714652956,0.285347044,0.943890274,0.056109726,0.503740648,0.496259352,"(670, 1652]",-2.58053124434437,-2.74310654506842,-0.894315475038875,-1.13017798601854,0.984144850398905,0.818515305306827,-0.0259969805871077,-0.339716285005304,0.426687630822292,-0.0807196513913087,0.0513927105702808,-0.14290830235626,0.0580352136574614,-0.221729564312513,-0.226659274410285
51112,144.8666667,Tundra,0.924418605,0.075581395,0.011695906,0.988304094,0.462962963,0.537037037,0.364583333,0.635416667,0.088888889,0.911111111,0.058479532,0.941520468,0.593023256,0.406976744,0.570093458,0.429906542,0.748538012,0.251461988,0.30952381,0.69047619,0.107594937,0.892405063,0.789473684,0.210526316,0.834319527,0.165680473,0.98255814,0.01744186,0.459302326,0.540697674,"[57, 670]",-2.93101827085613,-4.69194716451022,0.0764859032740001,-2.07518396344752,2.9288284637013,-0.216155173615858,-2.05551286664035,0.0367491876902717,-0.638339602591344,0.120676253848044,-0.837532787251071,0.583732852493064,0.220995914548966,-0.0980150829541953,-0.0492041445320625
51113,314.0666667,Tundra,0.910810811,0.089189189,0.083333333,0.916666667,0.483443709,0.516556291,0.469387755,0.530612245,0.133333333,0.866666667,0.103542234,0.896457766,0.545023697,0.454976303,0.564655172,0.435344828,0.749318801,0.250681199,0.282913165,0.717086835,0.172804533,0.827195467,0.752066116,0.247933884,0.750684932,0.249315068,0.959128065,0.040871935,0.465940054,0.534059946,"[57, 670]",-2.71457037144789,-3.41559727738797,0.359920415804475,-1.35336900435993,1.76379186623975,-0.271533831658824,-0.954233305152821,0.170698861758135,0.0318377131346211,-0.24459432804813,-0.375736079015273,0.44116005457937,-0.235093850199566,0.0398694506239465,-0.136544809994748
51114,319.2666667,Tundra,0.881889764,0.118110236,0.027100271,0.972899729,0.541984733,0.458015267,0.5,0.5,0.103448276,0.896551724,0.132978723,0.867021277,0.554054054,0.445945946,0.495652174,0.504347826,0.736,0.264,0.285333333,0.714666667,0.142465753,0.857534247,0.718832891,0.281167109,0.746556474,0.253443526,0.962962963,0.037037037,0.482758621,0.517241379,"[57, 670]",-2.64412487071885,-3.21784658344468,-0.2955524343419,-2.05833293550046,1.36148104985289,0.280522402102709,-0.546134153190626,-0.468777795087014,-0.392593643401523,-0.464927724997181,-0.24902943115204,0.339060745551566,0.0699318891245713,-0.166407586595355,-0.139793204192971
51115,294.8,Tundra,0.906779661,0.093220339,0.026548673,0.973451327,0.546296296,0.453703704,0.427745665,0.572254335,0.089552239,0.910447761,0.140401146,0.859598854,0.571428571,0.428571429,0.509615385,0.490384615,0.771428571,0.228571429,0.293948127,0.706051873,0.12462908,0.87537092,0.706552707,0.293447293,0.782352941,0.217647059,0.977272727,0.022727273,0.485714286,0.514285714,"[57, 670]",-3.18853047357713,-2.96530461428989,-0.415587610668721,-2.5717642551783,1.33841479184608,0.182955572101407,-1.15836204746708,-0.384551756884452,-0.679229356354289,-0.173981022419311,-0.261743536611881,0.535784531221755,0.0586658645606323,-0.199796052814908,-0.148400943992756
51116,449.9333333,Tundra,0.863551402,0.136448598,0.034285714,0.965714286,0.602339181,0.397660819,0.523622047,0.476377953,0.122850123,0.877149877,0.145833333,0.854166667,0.492625369,0.507374631,0.407523511,0.592476489,0.738721805,0.261278195,0.294455067,0.705544933,0.203125,0.796875,0.750943396,0.249056604,0.715953307,0.284046693,0.941509434,0.058490566,0.511320755,0.488679245,"[57, 670]",-2.24543419684774,-2.78510841617799,-0.545939949595679,-1.16610926473289,1.35410854776905,1.14398646058332,-0.218069522091145,-0.21683371636095,0.062255082749386,0.0774733994815414,0.115791538006446,-0.183052279623629,0.134442769940338,-0.338305381481,-0.188191842435875
51117,642.8,Tundra,0.844736842,0.155263158,0.065420561,0.934579439,0.617647059,0.382352941,0.542613636,0.457386364,0.159793814,0.840206186,0.156706507,0.843293493,0.438669439,0.561330561,0.434210526,0.565789474,0.768421053,0.231578947,0.264507422,0.735492578,0.222826087,0.777173913,0.734748011,0.265251989,0.707482993,0.292517007,0.904635762,0.095364238,0.488095238,0.511904762,"[57, 670]",-2.37471053433064,-2.42334777427173,-0.286715039124142,-0.803986468845635,0.460297260143437,0.790901203308118,-0.322056839504255,0.232421191367157,0.105814681197636,0.0618738916794719,0.0519592792198604,-0.419100828466716,-0.238394765597618,0.0562887161757161,-0.198957816826443
51118,74.8,Tundra,0.781609195,0.218390805,0.023809524,0.976190476,0.479166667,0.520833333,0.340909091,0.659090909,0.121212121,0.878787879,0.069767442,0.930232558,0.524590164,0.475409836,0.431372549,0.568627451,0.701149425,0.298850575,0.352941176,0.647058824,0.130952381,0.869047619,0.720930233,0.279069767,0.734177215,0.265822785,0.942528736,0.057471264,0.563218391,0.436781609,"[57, 670]",-2.05358663910784,-2.55319614317657,-0.291221076964305,-1.9534836456833,3.25143914694352,1.12671934039226,0.111734864548353,-0.486083967732786,-0.983967277010541,0.135223515453452,-1.20460164622353,0.382211545236999,0.382547295562331,0.156294745661661,0.102057658274694
51201,2995.666667,Mediterranean Scrub,0.698626374,0.301373626,0.316565481,0.683434519,0.468277946,0.531722054,0.294466403,0.705533597,0.22603671,0.77396329,0.132080763,0.867919237,0.518367347,0.481632653,0.306016598,0.693983402,0.785315466,0.214684534,0.325849165,0.674150835,0.285753575,0.714246425,0.709955506,0.290044494,0.538174512,0.461825488,0.878787879,0.121212121,0.451862464,0.548137536,"(1652, 9633]",-1.13561371426101,0.854076778052637,0.128051170214062,1.63857159314351,1.1389210153223,-1.08775683386539,-0.0371179684616573,-0.46282190730348,0.327831864043708,0.358959148554629,-0.227062247265049,-0.399033082167977,0.0352209148367125,-0.0855458296274603,0.107000579282759
51202,2998.866667,Mediterranean Scrub,0.794696555,0.205303445,0.347937411,0.652062589,0.518115942,0.481884058,0.33005733,0.66994267,0.225524476,0.774475524,0.126468942,0.873531058,0.491211401,0.508788599,0.345552561,0.654447439,0.800110742,0.199889258,0.292289988,0.707710012,0.281318681,0.718681319,0.711117272,0.288882728,0.542325056,0.457674944,0.900689655,0.099310345,0.463897407,0.536102593,"(1652, 9633]",-1.90480614189853,0.799288493951959,0.385571287945474,1.60039362120707,1.09935123347635,-1.2113800610184,0.0579196786582401,-0.0716401288808707,0.605628670342395,0.148744116211272,-0.220788000220104,-0.680953292661191,-0.0500737590512923,-0.0550064275065774,-0.13398788559059
51203,2404.066667,Mediterranean Scrub,0.788023137,0.211976863,0.338526912,0.661473088,0.542923434,0.457076566,0.287628866,0.712371134,0.229783473,0.770216527,0.134447928,0.865552072,0.498830409,0.501169591,0.325997249,0.674002751,0.790649708,0.209350292,0.312966252,0.687033748,0.289428669,0.710571331,0.713007571,0.286992429,0.54009184,0.45990816,0.913193248,0.086806752,0.464422076,0.535577924,"(1652, 9633]",-1.77372293671968,0.901449318956237,0.144981191820119,1.77573272167137,1.16127532788491,-1.02300533775363,0.0824790290778019,-0.157957425926361,0.551518517981195,0.264211307018949,-0.209727179463138,-0.378054869828204,0.0786689666664174,-0.186273641148378,0.00140818604185462
51301,1559.733333,Deserts & Drylands,0.657784744,0.342215256,0.318079096,0.681920904,0.453405018,0.546594982,0.295503212,0.704496788,0.247944339,0.752055661,0.137066667,0.862933333,0.542168675,0.457831325,0.260692464,0.739307536,0.759131816,0.240868184,0.364667747,0.635332253,0.289974293,0.710025707,0.728638011,0.271361989,0.478660184,0.521339816,0.881302521,0.118697479,0.460255698,0.539744302,"(670, 1652]",-0.315454809884253,1.25929763613653,-0.224598994140121,2.28330076385899,1.64226830192398,-0.823960729688672,0.274726776585108,-0.666416030845871,0.483561866349608,0.00630295980050581,-0.0515594159567616,-0.23911401023907,0.127662627716813,-0.197037260432423,0.174076751260566
51302,2565.466667,Deserts & Drylands,0.675946908,0.324053092,0.173056995,0.826943005,0.537190083,0.462809917,0.437762238,0.562237762,0.256741781,0.743258219,0.127035831,0.872964169,0.5353902,0.4646098,0.346044394,0.653955606,0.767136451,0.232863549,0.34601626,0.65398374,0.342393002,0.657606998,0.720457433,0.279542567,0.498844503,0.501155497,0.845007924,0.154992076,0.442199404,0.557800596,"(1652, 9633]",-0.0242768354921954,0.166628190989817,0.783934431522491,2.01414267581376,0.641086870283926,0.0606564083643595,0.0980007736173352,-0.100249164788735,0.0804389386762197,-0.275685543857448,0.392333600999509,0.0796162817498223,0.186427386361957,0.051749219643173,0.0208411581385142
51303,3183.533333,Deserts & Drylands,0.695121951,0.304878049,0.222682119,0.777317881,0.559849199,0.440150801,0.344957587,0.655042413,0.249170437,0.750829563,0.12686372,0.87313628,0.510175106,0.489824894,0.305876686,0.694123314,0.759173127,0.240826873,0.354830287,0.645169713,0.336455696,0.663544304,0.721992772,0.278007228,0.490743225,0.509256775,0.88125968,0.11874032,0.452850581,0.547149419,"(1652, 9633]",-0.404070629360126,0.561880370062684,0.433017833636309,2.36078641011007,1.03943454288958,-0.0528844092180348,0.313992406878318,-0.337950583524221,0.117904735986946,-0.0296098229248656,0.187059245310098,0.033492440029343,0.296273111273497,-0.135013323639968,0.170907647245755
51304,2960.133333,Deserts & Drylands,0.806333051,0.193666949,0.212077013,0.787922987,0.663177926,0.336822074,0.280240421,0.719759579,0.188290567,0.811709433,0.158612848,0.841387152,0.538248848,0.461751152,0.329011345,0.670988655,0.768927667,0.231072333,0.320647543,0.679352457,0.306263858,0.693736142,0.710585586,0.289414414,0.537015616,0.462984384,0.932654216,0.067345784,0.4646608,0.5353392,"(1652, 9633]",-1.75216691518502,0.272072735621014,0.0392468520308525,1.52256662163671,0.756618655544854,0.0368335840675687,0.0365640802106657,-0.82125130344884,0.28365940094917,0.0463123458309794,0.292294527489595,0.259877667534011,0.577959993422202,-0.373184987711403,-0.0669659836718591
51305,2764,Deserts & Drylands,0.837724551,0.162275449,0.240930233,0.759069767,0.681144068,0.318855932,0.301075269,0.698924731,0.190456935,0.809543065,0.155324992,0.844675008,0.531341822,0.468658178,0.337419731,0.662580269,0.781675234,0.218324766,0.31168039,0.68831961,0.283328363,0.716671637,0.730063196,0.269936804,0.550800493,0.449199507,0.941871026,0.058128974,0.475833083,0.524166917,"(1652, 9633]",-2.07890386945304,0.188721662612814,-0.161899200578674,1.42646537528794,1.06670279498692,-0.104759318648801,-0.149253029055005,-0.478999713566542,0.545845923925746,0.000602966676754295,0.292794228759272,-0.0497822862867799,0.536893191420604,-0.315666734127822,-0.17569894301478
51306,875.6,Deserts & Drylands,0.579777365,0.420222635,0.268717949,0.731282051,0.420711974,0.579288026,0.316582915,0.683417085,0.252688172,0.747311828,0.148496241,0.851503759,0.591150442,0.408849558,0.236577181,0.763422819,0.725821596,0.274178404,0.410984848,0.589015152,0.286744815,0.713255185,0.732110092,0.267889908,0.486486486,0.513513514,0.842990654,0.157009346,0.461693548,0.538306452,"(670, 1652]",0.672934892909959,1.03090333964206,-0.669933986420414,2.00967899732323,1.81132444872352,-0.518199373931157,0.422646860822522,-0.853130053346515,0.332699251690405,0.101092653360189,0.022647877635839,0.292093920987878,0.253803923574887,-0.209496012420423,0.260077462349108
51307,2396.466667,Deserts & Drylands,0.598482235,0.401517765,0.138274336,0.861725664,0.480745342,0.519254658,0.480438185,0.519561815,0.247274143,0.752725857,0.113423517,0.886576483,0.548102981,0.451897019,0.326603325,0.673396675,0.760068847,0.239931153,0.363950276,0.636049724,0.352431712,0.647568288,0.726872247,0.273127753,0.483209615,0.516790385,0.816103719,0.183896281,0.426093242,0.573906758,"(1652, 9633]",0.723475331232358,-0.0672896264387929,0.980947852572732,2.11494964087217,0.733257869072078,0.115465367883689,0.0400456839100022,-0.366764130940751,-0.207874578838078,-0.256607025841639,0.62312393647246,-0.0346719619245364,0.22022646042018,0.0763921640418422,0.0982654091601972
51308,1799.333333,Deserts & Drylands,0.758340848,0.241659152,0.351415094,0.648584906,0.558139535,0.441860465,0.196165192,0.803834808,0.207164179,0.792835821,0.133580705,0.866419295,0.545889864,0.454110136,0.288007554,0.711992446,0.787351054,0.212648946,0.36202058,0.63797942,0.299194991,0.700805009,0.730978261,0.269021739,0.4899203,0.5100797,0.930434783,0.069565217,0.462505822,0.537494178,"(1652, 9633]",-1.44738768654867,1.39310374118608,-0.0550034472009752,2.39558066374056,1.84963990645632,-0.986780970325676,-0.0907262678520132,-0.758543425491846,0.449214757852098,0.331339983584282,0.250775263394284,-0.0623031943541325,0.430793695757565,-0.355286529998993,0.033926351297776
51309,2096.8,Deserts & Drylands,0.855273592,0.144726408,0.240408163,0.759591837,0.728723404,0.271276596,0.323943662,0.676056338,0.189507495,0.810492505,0.168145161,0.831854839,0.495448635,0.504551365,0.363847944,0.636152056,0.782677791,0.217322209,0.279334145,0.720665855,0.260454002,0.739545998,0.709780439,0.290219561,0.585395538,0.414604462,0.932291667,0.067708333,0.487159226,0.512840774,"(1652, 9633]",-2.6422145390661,0.013946672194133,-0.330819090392988,0.844720895399237,0.613482592689555,-0.0973386564297555,0.0646708552559394,-0.296260979528355,0.567709062583017,-0.0219700316267847,0.0227491992804956,-0.166819280922916,0.419303142157421,-0.0469757461144319,-0.241954242250707
51310,2208.133333,Deserts & Drylands,0.651948052,0.348051948,0.307692308,0.692307692,0.502831257,0.497168743,0.268326418,0.731673582,0.233495791,0.766504209,0.146656535,0.853343465,0.519715579,0.480284421,0.280254777,0.719745223,0.75272454,0.24727546,0.370072713,0.629927287,0.292126564,0.707873436,0.730754927,0.269245073,0.515210608,0.484789392,0.873498498,0.126501502,0.472365805,0.527634195,"(1652, 9633]",-0.620841533242592,0.960225992571418,-0.447371691863584,2.00487979187991,1.63995419469812,-0.601424904518786,0.329756966388707,-0.609382222124045,0.495006671173269,0.429828906618716,-0.0331644629374588,0.00423663713675509,0.136729088138415,-0.01088070073802,0.211262639271757
51311,758.0666667,Deserts & Drylands,0.57679558,0.42320442,0.179516686,0.820483314,0.45631068,0.54368932,0.412060302,0.587939698,0.274117647,0.725882353,0.152222222,0.847777778,0.493457944,0.506542056,0.244165171,0.755834829,0.73917869,0.26082131,0.395973154,0.604026846,0.278138528,0.721861472,0.707048458,0.292951542,0.479214781,0.520785219,0.807349666,0.192650334,0.457943925,0.542056075,"(670, 1652]",0.774009264631857,0.805085844441819,-0.582431393089384,1.86727827460449,0.997393085984292,0.155590720346849,0.598130113912276,-0.514896402470851,-0.420736776384979,-0.343946292988981,0.0213563487477233,-0.0649111106110286,-0.136928662890432,0.101101277553792,0.177517428350248
51312,1219.4,Deserts & Drylands,0.674482759,0.325517241,0.235801582,0.764198418,0.487804878,0.512195122,0.392764858,0.607235142,0.259593679,0.740406321,0.150865052,0.849134948,0.490649065,0.509350935,0.302721088,0.697278912,0.752066116,0.247933884,0.356643357,0.643356643,0.264227642,0.735772358,0.717331499,0.282668501,0.530979827,0.469020173,0.856650586,0.143349414,0.472063037,0.527936963,"(670, 1652]",-0.400354831874983,0.485498722515338,-0.489914744114301,1.45837727850793,1.15531094435013,-0.233735090610117,0.414777215573792,-0.140547020683154,0.168509584850628,-0.164723415396854,-0.173964929290572,-0.137693854354088,-0.193223837876753,0.0701574947424228,0.117790733629624
51313,1081.133333,Deserts & Drylands,0.86553323,0.13446677,0.16693038,0.83306962,0.717948718,0.282051282,0.318264014,0.681735986,0.145435244,0.854564756,0.183817753,0.816182247,0.534939759,0.465060241,0.359398496,0.640601504,0.757153906,0.242846094,0.244689221,0.755310779,0.311299001,0.688700999,0.710100231,0.289899769,0.565354331,0.434645669,0.95372549,0.04627451,0.481139338,0.518860662,"(670, 1652]",-2.58558474212735,-0.470956969072806,0.176953948808079,0.900028232811844,0.0918247355901763,0.574272307279829,0.171750121937403,-1.26906955775492,0.91230382911257,-0.0709838188290547,0.304233212915445,0.0541248747665596,0.652735103763531,-0.399141916660719,-0.297846407091999
60101,4058.666667,Trop/Subtrop Forests,0.550411523,0.449588477,0.076636742,0.923363258,0.253644315,0.746355685,0.574884793,0.425115207,0.303644647,0.696355353,0.134595382,0.865404618,0.644297417,0.355702583,0.344460432,0.655539568,0.779732881,0.220267119,0.328268778,0.671731222,0.382245642,0.617754358,0.663070033,0.336929967,0.560763521,0.439236479,0.782261454,0.217738546,0.450193216,0.549806784,"(1652, 9633]",1.39234295106507,0.322261103118217,1.71806075966592,0.34456957092486,-0.499754106924783,0.442013406073886,-0.129824158218385,0.259139770032566,0.0744075650224603,-0.0467764589322423,-0.159063637070013,0.302523884494141,-0.228107799970407,-0.198157671250086,0.24937582227795
60102,1129.733333,Trop/Subtrop Forests,0.475036711,0.524963289,0.093167702,0.906832298,0.200421941,0.799578059,0.719298246,0.280701754,0.274919614,0.725080386,0.179985063,0.820014937,0.742718447,0.257281553,0.278058645,0.721941355,0.790076336,0.209923664,0.367903104,0.632096896,0.267647059,0.732352941,0.694706309,0.305293691,0.624233129,0.375766871,0.710403727,0.289596273,0.436084142,0.563915858,"(670, 1652]",2.16426918884438,-0.102314761985989,-0.169185349207395,-1.05890266112151,-0.20316528276747,-0.344904336774584,-0.874855563214122,0.237718520256041,0.172234192768767,-0.0422702953130493,0.356105669846685,-0.102635422396275,-0.21601103007422,-0.287638611437767,-0.0850976530766314
60103,5628.8,Trop/Subtrop Forests,0.416277713,0.583722287,0.040741308,0.959258692,0.177990431,0.822009569,0.7421981,0.2578019,0.293742217,0.706257783,0.146592244,0.853407756,0.747250281,0.252749719,0.326394194,0.673605806,0.779373568,0.220626432,0.359743041,0.640256959,0.365666125,0.634333875,0.654734411,0.345265589,0.634338747,0.365661253,0.645093268,0.354906732,0.431528933,0.568471067,"(1652, 9633]",2.75887315230282,-0.244759624336772,1.36002560700792,-1.03535907781219,-0.916533963613738,0.0105960412789953,-0.408397432930854,0.492895139633602,-0.122043513149256,0.523846993977806,0.164014399862833,0.367281046934449,-0.068748537423766,-0.0175092811217642,-0.0134685124909774
60104,5669.533333,Trop/Subtrop Forests,0.440074906,0.559925094,0.047345545,0.952654455,0.244341564,0.755658436,0.690782953,0.309217047,0.320394528,0.679605472,0.153474055,0.846525945,0.703526735,0.296473265,0.316282861,0.683717139,0.769696053,0.230303947,0.353287982,0.646712018,0.340023101,0.659976899,0.667954773,0.332045227,0.589363952,0.410636048,0.737745863,0.262254137,0.481402936,0.518597064,"(1652, 9633]",2.22888763418044,0.298113918912943,0.959548368945762,-0.655240440064982,-0.316317025105018,0.740765858981293,-0.0563801261165666,0.574231222608235,0.242389269978885,-0.168525300869459,-0.0756513983260236,0.233311909483143,-0.0985039256253013,0.0361464393249514,0.275915916006682
60105,4071.933333,Trop/Subtrop Forests,0.399561141,0.600438859,0.043932608,0.956067392,0.221071864,0.778928136,0.620603015,0.379396985,0.313070586,0.686929414,0.137181875,0.862818125,0.71001642,0.28998358,0.258960573,0.741039427,0.754389632,0.245610368,0.33790629,0.66209371,0.370085124,0.629914876,0.686132813,0.313867188,0.546055437,0.453944563,0.641863406,0.358136594,0.396312364,0.603687636,"(1652, 9633]",3.10147328849198,-0.143082119205059,1.16244078465131,0.669786551443866,-0.877617993265988,0.0639848994518557,-0.441770124216803,-0.26037063471369,-0.0479786775641828,0.0300126925684607,-0.220681126200331,0.00599921155070295,0.188267683262344,0.0301387721951044,-0.0265644002711072
60106,410.2,Trop/Subtrop Forests,0.332665331,0.667334669,0.056367432,0.943632568,0.183673469,0.816326531,0.523809524,0.476190476,0.341991342,0.658008658,0.20781893,0.79218107,0.678571429,0.321428571,0.147727273,0.852272727,0.772727273,0.227272727,0.428274428,0.571725572,0.33266129,0.66733871,0.707171315,0.292828685,0.563714903,0.436285097,0.606521739,0.393478261,0.435665914,0.564334086,"[57, 670]",3.65019901064871,0.976925292845283,-0.895696618511633,0.547532796389241,-0.474706538463092,0.699709593562714,-0.81422462228169,-0.0790848990362996,-0.104920474469701,0.768012545203749,-0.0439247806689904,0.284141246284586,-0.312989257498487,-0.0690871335758902,0.0510657249288109
60107,2236.666667,Trop/Subtrop Forests,0.242770439,0.757229561,0.023005566,0.976994434,0.111478117,0.888521883,0.724719101,0.275280899,0.33605919,0.66394081,0.184268833,0.815731167,0.828063241,0.171936759,0.192893401,0.807106599,0.737723639,0.262276361,0.356589147,0.643410853,0.280045784,0.719954216,0.722835768,0.277164232,0.591149005,0.408850995,0.547590117,0.452409883,0.379177378,0.620822622,"(1652, 9633]",4.60470875305283,-0.594324823847239,-0.502323265739598,-0.339810995032818,-0.905225633810552,-0.332701346297151,-1.15641427257858,-0.337095537474424,0.44868957474612,-0.188823744038073,-0.348536944755102,-0.154336528588095,0.161342476826212,0.188316536291942,-0.133788401089511
