ECO_ID,Realm,Richness,TaxMPD_Obs,TaxMNTD_Obs,TaxDis_Obs,TaxPos_Obs,TaxMPD_Null_Mean,TaxMNTD_Null_Mean,TaxDis_Null_Mean,TaxPos_Null_Mean,TaxMPD_Null_SD,TaxMNTD_Null_SD,TaxDis_Null_SD,TaxPos_Null_SD,TaxMPD_SES,TaxMNTD_SES,TaxDis_SES,TaxPos_SES
40149,IM,5171,0.406892513669205,0.0053244808956584,1.73785136901131,0.322068010999249,0.403731130873588,0.00424136642474031,1.73116450212288,0.237985276593512,0.00104253528167962,0.000210646814230619,0.00242099249774142,0.0096213956033584,3.03239885610801,5.141850708135,2.76203536139146,8.73914116746092
40150,IM,793,0.400413169269031,0.0187769164513351,1.72110030585505,0.42062716665213,0.403604090594827,0.016056294485295,1.72986210895253,0.243782222518204,0.00283780668299217,0.00113745608196242,0.00657165410237696,0.0244410317878022,-1.12443224019442,2.39184792202813,-1.33327210485985,7.23557604561457
40151,IM,1399,0.399521862712372,0.0135454326343697,1.71922724841013,0.375808302238009,0.403771202730193,0.0107875026849502,1.73077700421648,0.240077713139825,0.00213252873867749,0.000683577755863135,0.00495130373803376,0.0195929778954086,-1.99262966109225,4.03455192297358,-2.33266961944494,6.9275119801973
40152,IM,833,0.404043925942231,0.015092816787732,1.73193773346786,0.269621511765027,0.403675987439766,0.015449169039277,1.73008600951136,0.243745756543995,0.00290273649204887,0.00113992056024288,0.00676998352098361,0.0249428347015958,0.126755736689381,-0.312611478355156,0.273519714007088,1.03740234542691
40153,IM,103,0.342686718700425,0.0349514563106796,1.58150284780531,0.624157145810243,0.404035964253532,0.0606969339442648,1.72261238953841,0.288406095802955,0.00852377360418231,0.00710643455522683,0.0197968552853269,0.0609933162767472,-7.19742785319926,-3.62284031936229,-7.12787660965974,5.50471872170178
40154,IM,663,0.391088459563036,0.0225641025641026,1.69703907611084,0.358276105232261,0.403794983047982,0.0181570782207322,1.73006612238376,0.245307353887186,0.00309985604130973,0.00134231538433102,0.00719016718290862,0.0275197277464365,-4.0990688972695,3.28315118400193,-4.59336277345946,4.10500977284209
40155,IM,373,0.397594084429175,0.0246376811594203,1.71746551148367,0.18589789112849,0.403574252309568,0.0265794900497839,1.72840694677477,0.252727434830716,0.00406314073366933,0.00224719069009707,0.00941379429921115,0.0369063244684401,-1.4718091920465,-0.864105079698315,-1.16227686130933,-1.81078838558887
40157,IM,10,0.38962962962963,0.153333333333333,1.6107811966194,0.648669473182331,0.405232169312169,0.195077222222222,1.63655387591563,0.580689509777518,0.0327066137152746,0.0402210260655068,0.0736229761008622,0.138933206321643,-0.477045401837275,-1.03786235639294,-0.350062992032767,0.489299608096811
40158,IM,1735,0.374175392503336,0.00848909657320872,1.65559522359068,0.514459364298349,0.403700038927691,0.00923621849981664,1.73075466147199,0.239191637413489,0.00192127144612918,0.000568305012316364,0.00446436563124709,0.0172893730713529,-15.367243646825,-1.3146495463109,-16.835412707966,15.9212092739763
40159,IM,1054,0.396905940673131,0.0118721461187215,1.7134726364223,0.328033741479132,0.403609020486896,0.0131215493981623,1.73015717844367,0.242949522936142,0.00244903319943647,0.000886489783652041,0.00570075748436561,0.0222470488249727,-2.73703101097519,-1.40938260370433,-2.92672369717991,3.82451709493624
