"Trait","State1_Label","State2_Label","bin_id","bin_start_age","bin_end_age","n_sims","prop_State1_mean","prop_State1_sd","prop_State2_mean","prop_State2_sd","rate_1to2_mean","rate_1to2_sd","rate_2to1_mean","rate_2to1_sd"
"LM","LM_E","LM_L",129,128,129,1000,0.358220831658951,0.295133278326841,0.641779168341049,0.295133278326841,0.0202753777483555,0.309340120423683,0.0157215993453284,0.0456251331924094
"LM","LM_E","LM_L",130,129,130,1000,0.3494076877371,0.309058724123945,0.6505923122629,0.309058724123945,0.00733783959219505,0.0420221485280761,0.0136403919767591,0.0520333685200299
"LM","LM_E","LM_L",131,130,131,1000,0.35058208903411,0.324803694299942,0.64941791096589,0.324803694299942,0.0310694309455093,0.810297641452321,0.0152123868248065,0.0564411500093695
"LM","LM_E","LM_L",132,131,132,1000,0.335800290806299,0.342588234374653,0.664199709193701,0.342588234374653,0.00804621171583465,0.0457557203949086,0.017234772009103,0.0504976775572612
"LM","LM_E","LM_L",133,132,133,1000,0.343747797677464,0.370341391452795,0.656252202322536,0.370341391452795,0.012713195503168,0.0596830388954161,0.0174532099431563,0.0531182978873835
"LM","LM_E","LM_L",134,133,134,1000,0.321467199954858,0.385098283236925,0.678532800045142,0.385098283236925,0.0135481614820084,0.11114137827889,0.0231873723968925,0.0870244702832811
"LM","LM_E","LM_L",135,134,135,1000,0.318219133562691,0.410391437741493,0.681780866437309,0.410391437741493,0.0161081905894788,0.0546136029757786,0.0220068351881055,0.0792580176598181
"LM","LM_E","LM_L",136,135,136,1000,0.325441429957758,0.439154182994657,0.674558570042242,0.439154182994657,0.0187017748519391,0.118397562280587,0.0224803576633039,0.166924250650726
"LM","LM_E","LM_L",137,136,137,1000,0.331805133578792,0.452064680725859,0.668194866421209,0.452064680725859,0.00997457842663557,0.0662741587754731,0.00640911892041802,0.0504520051834996
"LM","LM_E","LM_L",138,137,138,1000,0.331767274857724,0.4617628935052,0.668232725142276,0.4617628935052,0.00915020299034676,0.0712364872932482,0.0112789001863591,0.0778293598554488
"LM","LM_E","LM_L",139,138,139,1000,0.331590124156342,0.468508449783643,0.668409875843658,0.468508449783643,0.00933655854718096,0.135937044516529,0.00562643927867926,0.0597697726836927
"LV","LV_R","LV_P",1,0,1,1000,0.30322188447237,0.000147725404334918,0.696778115527582,0.000147725404335051,0.00658260970233764,0.000451353428777124,0.00415476168304499,0.000258626425305589
"LV","LV_R","LV_P",2,1,2,1000,0.299365450403008,0.000262395191136967,0.700634549596989,0.000262395191136942,0.00367658047377491,0.000600862200457262,0.00248570021508344,0.000321416055710465
"LV","LV_R","LV_P",3,2,3,1000,0.292021554279417,0.000355601201695381,0.707978445720585,0.000355601201695384,0.00308626310677779,0.00061798079228995,0.00208336921458945,0.000327289558198954
"LV","LV_R","LV_P",4,3,4,1000,0.284324067404877,0.000425369938119435,0.715675932595123,0.000425369938119462,0.00220759636863119,0.000624923442506503,0.00184469386880764,0.000326645077899721
"LV","LV_R","LV_P",5,4,5,1000,0.27462204498941,0.000475382829788676,0.725377955010588,0.000475382829788673,0.0026055515725372,0.000676529382486361,0.00171361501586246,0.000354742920385451
"LV","LV_R","LV_P",6,5,6,1000,0.265059830582482,0.000542176646985752,0.734940169417517,0.00054217664698571,0.00199526044059026,0.000735899636696379,0.00151049655289994,0.000354104669868316
"LV","LV_R","LV_P",7,6,7,1000,0.255215546675709,0.00057323415636759,0.74478445332429,0.000573234156367585,0.0017823390290566,0.000785753715111672,0.00138004448644116,0.000366918366533011
"LV","LV_R","LV_P",8,7,8,1000,0.245694272682284,0.000643636137025911,0.754305727317715,0.000643636137025922,0.00174791330431665,0.000821171570752815,0.00128594985855993,0.000388472400221914
"LV","LV_R","LV_P",9,8,9,1000,0.234574145500655,0.00072850109498618,0.765425854499344,0.000728501094986221,0.00210331375430436,0.000937968137147272,0.00139145968095346,0.000438977200266315
"LV","LV_R","LV_P",10,9,10,1000,0.224185821149552,0.000776653059119259,0.775814178850448,0.000776653059119208,0.00174278977313881,0.00095704049937284,0.00120518577559263,0.000424435820196189
"LV","LV_R","LV_P",11,10,11,1000,0.213842309510829,0.000789916092271735,0.786157690489169,0.000789916092271737,0.00158251198659602,0.00102094048905337,0.00112457281470685,0.000437888902611407
"LV","LV_R","LV_P",12,11,12,1000,0.204237449971554,0.000861003751191654,0.795762550028446,0.000861003751191627,0.00175400099569744,0.00115327902979277,0.0011486798996047,0.000450704649024275
"LV","LV_R","LV_P",13,12,13,1000,0.198717449479602,0.000933475396812775,0.801282550520399,0.000933475396812754,0.00199192867204911,0.00126484894363073,0.00111116627898015,0.00047456487040678
"LV","LV_R","LV_P",14,13,14,1000,0.193295915221253,0.000986003173760331,0.806704084778747,0.000986003173760331,0.00218587493893941,0.00133482447565482,0.00117524464817238,0.000484034809340152
"LV","LV_R","LV_P",15,14,15,1000,0.186898213181046,0.00104347857199951,0.813101786818954,0.00104347857199952,0.00214082337053377,0.00144235608253307,0.000967516790597727,0.000478025978302862
"LV","LV_R","LV_P",16,15,16,1000,0.180575420752039,0.00107742691504185,0.819424579247962,0.00107742691504189,0.00189805123346991,0.00146958118027961,0.000689233908591689,0.0004369826082633
"LV","LV_R","LV_P",17,16,17,1000,0.176327046491426,0.00116009285158986,0.823672953508574,0.00116009285158988,0.00174884948608528,0.00153538048257594,0.000678849802593582,0.000426521048131714
"LV","LV_R","LV_P",18,17,18,1000,0.167784143810386,0.00120349021596165,0.832215856189614,0.00120349021596164,0.00179664956723851,0.00163799204474464,0.00085443902714154,0.000482902133464067
"LV","LV_R","LV_P",19,18,19,1000,0.163367197239235,0.0012533827867952,0.836632802760765,0.00125338278679519,0.00191494030954135,0.0018012448423132,0.000623787694073004,0.000424132318371504
"LV","LV_R","LV_P",20,19,20,1000,0.158980394838243,0.00128426400626032,0.841019605161757,0.00128426400626034,0.00171163335809064,0.0018153650110866,0.000578977952487774,0.000438018696088415
"LV","LV_R","LV_P",21,20,21,1000,0.157161078670879,0.00135366381050315,0.842838921329121,0.00135366381050315,0.00189870221887333,0.00191261259938376,0.000586011406914995,0.000454394975505074
"LV","LV_R","LV_P",22,21,22,1000,0.154429558385244,0.00143918207875999,0.845570441614756,0.00143918207876001,0.00203362610764232,0.00216836196087452,0.00059487344921208,0.000484137888633394
"LV","LV_R","LV_P",23,22,23,1000,0.150365850013858,0.0014580551180004,0.849634149986142,0.00145805511800038,0.00216642955295452,0.00217443681174265,0.000531734779120984,0.000480260505162341
"LV","LV_R","LV_P",24,23,24,1000,0.145981321904252,0.00151114931570289,0.854018678095748,0.00151114931570288,0.00214617783116354,0.00234972879052167,0.000596288478712923,0.000495281214911285
"LV","LV_R","LV_P",25,24,25,1000,0.142015422759989,0.00161172920023921,0.85798457724001,0.00161172920023919,0.00210602775507744,0.00247348043000205,0.00063333766795199,0.000567145304218033
"LV","LV_R","LV_P",26,25,26,1000,0.142735862327077,0.00166811409111007,0.857264137672922,0.00166811409111008,0.00197326010543185,0.00259279140859426,0.000528648221118257,0.000539021606713469
"LV","LV_R","LV_P",27,26,27,1000,0.141042895273506,0.00176114332062847,0.858957104726493,0.00176114332062849,0.00214803791126762,0.00270218388286131,0.000611251706055071,0.000586452218515131
"LV","LV_R","LV_P",28,27,28,1000,0.137780741798386,0.00184773459076807,0.862219258201614,0.00184773459076805,0.00224262419317693,0.00296030060512762,0.00070255187718597,0.000617737329505235
"LV","LV_R","LV_P",29,28,29,1000,0.138058087780074,0.00192270748016675,0.861941912219926,0.00192270748016676,0.0023474553434041,0.00316738947850777,0.000735163800287069,0.000663247456455472
"LV","LV_R","LV_P",30,29,30,1000,0.139870884030221,0.00202602288566816,0.860129115969779,0.00202602288566813,0.00274063426245346,0.00334342172347677,0.000757886527472379,0.000694697783292519
"LV","LV_R","LV_P",31,30,31,1000,0.139869477875909,0.00210416086216106,0.860130522124091,0.00210416086216105,0.00241112908927175,0.00339986057905383,0.000639908027028858,0.000644011228029899
"LV","LV_R","LV_P",32,31,32,1000,0.13926913476794,0.00218042502362315,0.860730865232061,0.00218042502362318,0.00241792047207258,0.00330676441789038,0.000535221088766753,0.000654947794715353
"LV","LV_R","LV_P",33,32,33,1000,0.137307183398395,0.00221273158798974,0.862692816601604,0.00221273158798975,0.00266100709959341,0.00357536131569673,0.000534394223157314,0.000637522955616082
"LV","LV_R","LV_P",34,33,34,1000,0.138818515299034,0.00230437994001166,0.861181484700966,0.00230437994001166,0.00233371025013275,0.00348793796672469,0.000547504489380636,0.000690997298862467
"LV","LV_R","LV_P",35,34,35,1000,0.140118199874602,0.00240371975822839,0.859881800125398,0.00240371975822841,0.00243047120267622,0.00361138687446718,0.000536426723981787,0.000676106998055293
"LV","LV_R","LV_P",36,35,36,1000,0.14002256360596,0.00248150862131525,0.859977436394041,0.00248150862131526,0.00258497883644061,0.00385044559620326,0.000560887788909855,0.000758315318530861
"LV","LV_R","LV_P",37,36,37,1000,0.141607974544688,0.00260376049404722,0.858392025455312,0.00260376049404729,0.00255516995197919,0.00389607513255591,0.000546676848898652,0.000764711820167158
"LV","LV_R","LV_P",38,37,38,1000,0.14194958251747,0.00274923258923479,0.85805041748253,0.00274923258923478,0.00206830071771127,0.00365845903259962,0.000505755449292992,0.000763929740644782
"LV","LV_R","LV_P",39,38,39,1000,0.140797846089022,0.00288512329535439,0.859202153910978,0.0028851232953544,0.00225713250534233,0.00397097132845557,0.000653436277241142,0.000866534783048142
"LV","LV_R","LV_P",40,39,40,1000,0.141162851759067,0.00307368019590668,0.858837148240933,0.00307368019590667,0.00240758733264431,0.00414120098945141,0.000753800855015508,0.000938396263810461
"LV","LV_R","LV_P",41,40,41,1000,0.141173261299697,0.00329388041223303,0.858826738700303,0.00329388041223302,0.00242887364256512,0.00431873401881553,0.000698189972045601,0.000973974346170685
"LV","LV_R","LV_P",42,41,42,1000,0.142893829015996,0.00351226796996876,0.857106170984004,0.00351226796996877,0.00244409359574245,0.00429479694462517,0.000810102995663611,0.000994197681820621
"LV","LV_R","LV_P",43,42,43,1000,0.143089957861543,0.00370337378441581,0.856910042138457,0.00370337378441581,0.00218176332288569,0.00422356851902749,0.000768352437008752,0.0010443722234585
"LV","LV_R","LV_P",44,43,44,1000,0.144680753592426,0.00388147484805502,0.855319246407574,0.00388147484805501,0.00229529268244333,0.00423596217385558,0.000749515695080834,0.0010951925034924
"LV","LV_R","LV_P",45,44,45,1000,0.139691934143533,0.0038536439325759,0.860308065856467,0.00385364393257586,0.00199997609502133,0.00424892532516889,0.00082336239814403,0.0011006531280431
"LV","LV_R","LV_P",46,45,46,1000,0.135550077683674,0.00383280952613494,0.864449922316326,0.00383280952613494,0.00177852650870106,0.00410058861181716,0.000593011108771909,0.000949404233905655
"LV","LV_R","LV_P",47,46,47,1000,0.133796885713045,0.0040254342083408,0.866203114286955,0.00402543420834081,0.00184954825890829,0.00464916732055327,0.000568443993756742,0.000976612143770801
"LV","LV_R","LV_P",48,47,48,1000,0.133824780594894,0.00424303389745102,0.866175219405106,0.00424303389745104,0.00156912476080243,0.00426456959434403,0.000613509011520393,0.00105129793408278
"LV","LV_R","LV_P",49,48,49,1000,0.131986507866611,0.00415803422097417,0.86801349213339,0.00415803422097417,0.00180204681783799,0.0048163581955257,0.000554776990291961,0.00105750913922579
"LV","LV_R","LV_P",50,49,50,1000,0.130539784142771,0.00415136521838722,0.869460215857229,0.00415136521838721,0.00179589202647124,0.00503352279965961,0.000571472063109449,0.000998329199413593
"LV","LV_R","LV_P",51,50,51,1000,0.130523565111486,0.00416560341960203,0.869476434888514,0.00416560341960203,0.00183306826903503,0.00494500956468835,0.000529001087887152,0.00102197856643153
"LV","LV_R","LV_P",52,51,52,1000,0.13176654287438,0.00422114980063728,0.86823345712562,0.00422114980063726,0.00205525735906,0.00525126952659708,0.00146673343462354,0.00149124809231443
"LV","LV_R","LV_P",53,52,53,1000,0.131675675764374,0.00420108580669046,0.868324324235626,0.00420108580669046,0.00202776779480188,0.00529915389347891,0.00159479428080279,0.0015023628057932
"LV","LV_R","LV_P",54,53,54,1000,0.132672655898104,0.00424407069494287,0.867327344101896,0.00424407069494287,0.00163106055599179,0.00489445095554244,0.000479520847715082,0.00102797086788676
"LV","LV_R","LV_P",55,54,55,1000,0.131689718737531,0.00430359823150193,0.868310281262469,0.00430359823150194,0.00174078248297532,0.00519766740260563,0.000517145767429507,0.00107964963907659
"LV","LV_R","LV_P",56,55,56,1000,0.131508154845969,0.00437810050117105,0.868491845154031,0.00437810050117109,0.00148982285318109,0.00500339613495859,0.000564628108931283,0.00112654165871736
"LV","LV_R","LV_P",57,56,57,1000,0.130074817685037,0.00450190887076714,0.869925182314963,0.00450190887076717,0.00147488212226164,0.0048627360986288,0.000563590740564843,0.0011596578316395
"LV","LV_R","LV_P",58,57,58,1000,0.130406395482218,0.00459548939105824,0.869593604517782,0.00459548939105828,0.00139052498498411,0.00474404074367419,0.000550769661803004,0.00119932509064905
"LV","LV_R","LV_P",59,58,59,1000,0.129635222831411,0.00464164955019604,0.870364777168589,0.00464164955019613,0.00109741843131462,0.00423710257928065,0.00047910402523323,0.00111025083752634
"LV","LV_R","LV_P",60,59,60,1000,0.119434685774448,0.00471894652101837,0.880565314225552,0.00471894652101837,0.00105465816121726,0.00454486392093647,0.000450042579250938,0.00106202900287753
"LV","LV_R","LV_P",61,60,61,1000,0.11389474133625,0.00490207435996452,0.88610525866375,0.00490207435996444,0.0010922900780436,0.00497580465961877,0.000458698168278436,0.0011421155703854
"LV","LV_R","LV_P",62,61,62,1000,0.11596461968544,0.00504707020759546,0.88403538031456,0.00504707020759545,0.000953269115367344,0.0046187840658795,0.000410322028200225,0.00104596047878918
"LV","LV_R","LV_P",63,62,63,1000,0.116331160964249,0.00520346749686302,0.883668839035751,0.00520346749686305,0.00117596936332885,0.00517838896527079,0.000415855070548709,0.00109945355448965
"LV","LV_R","LV_P",64,63,64,1000,0.109550518871227,0.00534075691593909,0.890449481128774,0.00534075691593909,0.00138037274081582,0.00579615323489955,0.00042321200718805,0.00109315866689917
"LV","LV_R","LV_P",65,64,65,1000,0.107307098873293,0.0054713627246044,0.892692901126707,0.00547136272460427,0.00107675330198474,0.00522115960662589,0.000450697728965845,0.00121276330819735
"LV","LV_R","LV_P",66,65,66,1000,0.109098306454784,0.00554829233796466,0.890901693545216,0.00554829233796466,0.00114787661809185,0.00545549059167068,0.00044531985734165,0.00115543461561221
"LV","LV_R","LV_P",67,66,67,1000,0.109661424381766,0.0056962425433457,0.890338575618234,0.00569624254334561,0.00109773832413379,0.00545100502929807,0.000458502447970007,0.00123851834966829
"LV","LV_R","LV_P",68,67,68,1000,0.107750610898159,0.00585830341005932,0.892249389101841,0.00585830341005932,0.00110054646572036,0.00552511732556221,0.000436757426768355,0.00122917719533696
"LV","LV_R","LV_P",69,68,69,1000,0.106691609167637,0.00606708736507298,0.893308390832363,0.00606708736507303,0.00125001704419212,0.00618547048965895,0.000443169269372095,0.00121548697112581
"LV","LV_R","LV_P",70,69,70,1000,0.101840379867727,0.00621168646139111,0.898159620132273,0.00621168646139117,0.00163309330370393,0.00725573175602718,0.000482981321076348,0.00129035845823658
"LV","LV_R","LV_P",71,70,71,1000,0.0968958995368194,0.00640573739757854,0.903104100463181,0.00640573739757849,0.001698629651535,0.00735095561262066,0.000513943770104325,0.00133621990574144
"LV","LV_R","LV_P",72,71,72,1000,0.0995496158451496,0.00667079001033333,0.90045038415485,0.00667079001033329,0.00102525166925565,0.00592657599856948,0.000489668661678125,0.00132839672382042
"LV","LV_R","LV_P",73,72,73,1000,0.0981494036732646,0.00679185003170594,0.901850596326735,0.00679185003170596,0.0014670848831798,0.00729138301979213,0.000530427315049239,0.00148105198549489
"LV","LV_R","LV_P",74,73,74,1000,0.0971751975069867,0.00669497068677728,0.902824802493013,0.00669497068677729,0.00135746102689608,0.00735317845523994,0.000659337018835133,0.00165062841961569
"LV","LV_R","LV_P",75,74,75,1000,0.0981801329882678,0.00684574676392111,0.901819867011732,0.00684574676392117,0.00136013113704,0.00706421747063931,0.000548844074024263,0.00148896105865143
"LV","LV_R","LV_P",76,75,76,1000,0.0963629626410681,0.00695463799123841,0.903637037358932,0.00695463799123835,0.00104314452374182,0.00616051502381851,0.000649253900699221,0.00164287466206483
"LV","LV_R","LV_P",77,76,77,1000,0.0905438142819424,0.00710261131769662,0.909456185718058,0.00710261131769655,0.00120541498355555,0.00700140727215312,0.000664822756690204,0.00176265298112086
"LV","LV_R","LV_P",78,77,78,1000,0.0879178355255327,0.00726877940980397,0.912082164474467,0.00726877940980389,0.00110972266325421,0.00682214993138059,0.000548020107467805,0.0014994929986047
"LV","LV_R","LV_P",79,78,79,1000,0.0854558065065286,0.00738233466085969,0.914544193493471,0.0073823346608596,0.00113128481086767,0.00723998386962456,0.000742937484948827,0.00176267587211304
"LV","LV_R","LV_P",80,79,80,1000,0.0868154133665239,0.00771551991056552,0.913184586633476,0.00771551991056548,0.00107796952406274,0.00727438952601722,0.000671205127428056,0.00179622631921857
"LV","LV_R","LV_P",81,80,81,1000,0.0837379920829828,0.00784011915357212,0.916262007917017,0.00784011915357216,0.00147155110985248,0.00854803527146589,0.000657251873732986,0.00182482079697224
"LV","LV_R","LV_P",82,81,82,1000,0.0799634236142006,0.0080914173483529,0.920036576385799,0.00809141734835286,0.00106437000234006,0.00768078827817365,0.00071868345273611,0.00185013595721247
"LV","LV_R","LV_P",83,82,83,1000,0.0809595544038427,0.00814778946148076,0.919040445596157,0.00814778946148079,0.00156782300294954,0.00930916662202879,0.000659859992279626,0.00181806920124852
"LV","LV_R","LV_P",84,83,84,1000,0.082067649688808,0.00829947947626602,0.917932350311192,0.00829947947626603,0.00104811106366348,0.00758000039126148,0.000708104528732091,0.00188810926666084
"LV","LV_R","LV_P",85,84,85,1000,0.0843172726855974,0.00848848472455475,0.915682727314403,0.00848848472455476,0.00188658686523537,0.0106693593332945,0.000730304754623141,0.00197051164908212
"LV","LV_R","LV_P",86,85,86,1000,0.0880497647409043,0.00888407870253734,0.911950235259096,0.00888407870253736,0.000622347493767018,0.00593133567793037,0.000703312289359378,0.00199398779087836
"LV","LV_R","LV_P",87,86,87,1000,0.0895490943731703,0.00907040631402009,0.91045090562683,0.00907040631402006,0.00122607836706044,0.00824634709132769,0.000795323966135723,0.00213502787393338
"LV","LV_R","LV_P",88,87,88,1000,0.0915537474254205,0.00935257370707023,0.908446252574579,0.00935257370707027,0.00118986843408299,0.00815629907966138,0.000720243620144012,0.00205039323522567
"LV","LV_R","LV_P",89,88,89,1000,0.0939625415147593,0.00977971984776232,0.90603745848524,0.00977971984776229,0.00171491160010932,0.00965656553565685,0.000857076004515558,0.00227360170308232
"LV","LV_R","LV_P",90,89,90,1000,0.0876833971044878,0.0103129221985037,0.912316602895512,0.0103129221985037,0.0016631216746442,0.0108570584019595,0.00080367394607834,0.00235831309611871
"LV","LV_R","LV_P",91,90,91,1000,0.0904474959864344,0.0108299725608768,0.909552504013565,0.0108299725608767,0.00147407276544104,0.00967467976532991,0.000881169066700427,0.00232683221930574
"LV","LV_R","LV_P",92,91,92,1000,0.0931665835184228,0.0112311198503156,0.906833416481577,0.0112311198503156,0.00170397265245456,0.0105785868906615,0.000725152150059215,0.00229210367856637
"LV","LV_R","LV_P",93,92,93,1000,0.0986287157040166,0.0118288369793492,0.901371284295983,0.0118288369793493,0.0023319949293551,0.0126569206208449,0.000923285375848098,0.00274037855071777
"LV","LV_R","LV_P",94,93,94,1000,0.103641432853978,0.0126263801709532,0.896358567146022,0.0126263801709533,0.00186226732574436,0.0113533530956254,0.000729974776393748,0.00232139858321182
"LV","LV_R","LV_P",95,94,95,1000,0.10531947493946,0.0139044689112961,0.89468052506054,0.0139044689112961,0.00155841501692927,0.0103117623601607,0.00102149068397329,0.00295849200469122
"LV","LV_R","LV_P",96,95,96,1000,0.111029659458906,0.0149238504589308,0.888970340541094,0.0149238504589308,0.00127632452598892,0.00957532935026581,0.000855995108034692,0.00273700854203939
"LV","LV_R","LV_P",97,96,97,1000,0.109673104641099,0.0152844734791316,0.890326895358901,0.0152844734791315,0.00121179367713789,0.00955459222047893,0.00115800238917408,0.00319037965807944
"LV","LV_R","LV_P",98,97,98,1000,0.103227698989274,0.0154969555038053,0.896772301010726,0.0154969555038053,0.00223940870331604,0.0136982852530606,0.00105849609892017,0.00307322463413369
"LV","LV_R","LV_P",99,98,99,1000,0.0955707598834916,0.0159169500145105,0.904429240116508,0.0159169500145105,0.00086547239176363,0.00919685514448416,0.00111618140567593,0.00325711469383872
"LV","LV_R","LV_P",100,99,100,1000,0.0977223140100327,0.0167174795605133,0.902277685989967,0.0167174795605133,0.00064632484692469,0.00783662318189396,0.00126704088779958,0.0036127123228547
"LV","LV_R","LV_P",101,100,101,1000,0.0966110876221304,0.0163297905810295,0.90338891237787,0.0163297905810295,0.000994746042226097,0.010080260854391,0.00126793676500323,0.00363561733154991
"LV","LV_R","LV_P",102,101,102,1000,0.0841632882131358,0.0154918191972285,0.915836711786864,0.0154918191972285,0.00146046421524353,0.0123917172228963,0.00161987981903187,0.00416266853610933
"LV","LV_R","LV_P",103,102,103,1000,0.0850627891954798,0.0161486411995241,0.91493721080452,0.0161486411995241,0.00138955005405174,0.0129797562107026,0.00167914184617467,0.00446438340209424
"LV","LV_R","LV_P",104,103,104,1000,0.077422401857183,0.0169051056180991,0.922577598142817,0.0169051056180991,0.00136741651123804,0.0139085328493406,0.00183984838810495,0.00444475518335414
"LV","LV_R","LV_P",105,104,105,1000,0.0800691969766213,0.018148138229089,0.919930803023379,0.018148138229089,0.00128508224891575,0.013084501354372,0.00168112629168386,0.00462530078515486
"LV","LV_R","LV_P",106,105,106,1000,0.082783316636637,0.0192208386222646,0.917216683363363,0.0192208386222645,0.00137955217920613,0.0140801052967366,0.00191554716603037,0.00502342649020507
"LV","LV_R","LV_P",107,106,107,1000,0.0834517752181674,0.0197991039351371,0.916548224781833,0.0197991039351371,0.00236235357139245,0.0187176427919785,0.00185451352071281,0.00489539880990489
"LV","LV_R","LV_P",108,107,108,1000,0.0847192688464142,0.0196785919332967,0.915280731153586,0.0196785919332967,0.000407380390528775,0.00744118127393096,0.00164091260142171,0.00471836823838984
"LV","LV_R","LV_P",109,108,109,1000,0.0760314949875699,0.0199131386321374,0.92396850501243,0.0199131386321374,0.00176650424491811,0.0176010556203409,0.00192603161606091,0.00522777852553575
"LV","LV_R","LV_P",110,109,110,1000,0.0619778031876988,0.0206730870756286,0.938022196812301,0.0206730870756284,0.00402985951784653,0.0368808914599135,0.00210170579927306,0.00552365009959668
"LV","LV_R","LV_P",111,110,111,1000,0.0639556888093316,0.0216352472704734,0.936044311190668,0.0216352472704734,0.00946679778556315,0.0489311995501615,0.00233220236058617,0.00609246451505389
"LV","LV_R","LV_P",112,111,112,1000,0.0646067139517963,0.0223697533974665,0.935393286048204,0.0223697533974664,0.0130435345170762,0.0627911307003138,0.00249958305548478,0.00648050126070651
"LV","LV_R","LV_P",113,112,113,1000,0.0661635124172136,0.0236504994527569,0.933836487582786,0.0236504994527568,0.00972966448111783,0.0553401334253651,0.00245237583744494,0.00660501810011425
"LV","LV_R","LV_P",114,113,114,1000,0.0696308339717214,0.0257425307255579,0.930369166028279,0.0257425307255578,0.00700613275332242,0.0474879453836808,0.00261430218546015,0.00727923933944691
"LV","LV_R","LV_P",115,114,115,1000,0.0622527114339185,0.0260932224075612,0.937747288566081,0.0260932224075612,0.0136425256406101,0.0657483512589826,0.00539639359984262,0.00999897865453372
"LV","LV_R","LV_P",116,115,116,1000,0.0485121856427714,0.0290168979170814,0.951487814357229,0.0290168979170814,0.0266449291878454,0.225381047376144,0.00972352813751101,0.0124028765886658
"LV","LV_R","LV_P",117,116,117,1000,0.0414785634940688,0.0305025495091377,0.958521436505931,0.0305025495091377,0.0386535854852945,0.385995052501998,0.0108766576604124,0.0139863684167254
"LV","LV_R","LV_P",118,117,118,1000,0.0385845625100522,0.0306274339985894,0.961415437489948,0.0306274339985893,0.0368514244543945,0.373749863731432,0.00326675964701639,0.00909846984911982
"LV","LV_R","LV_P",119,118,119,1000,0.0401014941165925,0.0330408348412046,0.959898505883408,0.0330408348412046,0.0527843124705264,0.374157665495857,0.00291168323973526,0.00913214934128622
"LV","LV_R","LV_P",120,119,120,1000,0.0420204113955431,0.0353893933750198,0.957979588604457,0.0353893933750198,0.0518499719244884,0.48694356192457,0.00319297787604125,0.0101847225312392
"LV","LV_R","LV_P",121,120,121,1000,0.0424219332983067,0.0368097726343,0.957578066701693,0.0368097726342999,0.60569991681831,14.2628553496398,0.00273418134471516,0.00940008713959569
"LV","LV_R","LV_P",122,121,122,1000,0.0458480969449489,0.0408307390368885,0.954151903055051,0.0408307390368884,0.0419433473450886,0.435955059491966,0.00254521356355265,0.00965613880973711
"LV","LV_R","LV_P",123,122,123,1000,0.0510562701796343,0.045783998798714,0.948943729820366,0.0457839987987142,0.191263688397769,4.50674702687401,0.00271211524908636,0.0109672097592205
"LV","LV_R","LV_P",124,123,124,1000,0.0548375155302513,0.0499526704677835,0.945162484469749,0.0499526704677834,0.184824419601764,3.51949042667984,0.00214866173095834,0.0100305423483166
"LV","LV_R","LV_P",125,124,125,1000,0.0562285259107683,0.0510256080287864,0.943771474089232,0.0510256080287864,0.0870200930358267,0.631942523846129,0.00307478679647353,0.0123885392324836
"LV","LV_R","LV_P",126,125,126,1000,0.0578448821034469,0.0532383755888611,0.942155117896553,0.0532383755888611,0.0956082775371574,0.770523631790058,0.00266733923384682,0.0116448196593034
"LV","LV_R","LV_P",127,126,127,1000,0.0585211721850688,0.0500160372887397,0.941478827814931,0.0500160372887397,0.163205152046754,1.79390859717265,0.00514116515199285,0.0175888822899638
"LV","LV_R","LV_P",128,127,128,1000,0.0537791660311539,0.0428204535847318,0.946220833968846,0.0428204535847318,1.91738766582937,56.7051670260151,0.0067499973308999,0.0201682744662908
"LV","LV_R","LV_P",129,128,129,1000,0.0557733987164832,0.043809147246173,0.944226601283517,0.043809147246173,0.25700890540799,4.25208874341478,0.00669084743868126,0.0217386161477292
"LV","LV_R","LV_P",130,129,130,1000,0.0662047977124154,0.0485855710304093,0.933795202287585,0.0485855710304092,0.220524277279678,3.94790926928987,0.000917516849602495,0.00914229395669078
"LV","LV_R","LV_P",131,130,131,1000,0.0772011041645278,0.0527181430852216,0.922798895835472,0.0527181430852217,0.157489282839036,1.66514180708073,0.00140288819428269,0.0122480965618912
"LV","LV_R","LV_P",132,131,132,1000,0.0968500209519191,0.0588857578254919,0.903149979048081,0.0588857578254919,0.128517179584491,1.27784570126515,0.00144867431604674,0.01378774322308
"LV","LV_R","LV_P",133,132,133,1000,0.115584029260305,0.0665124999363523,0.884415970739695,0.0665124999363523,0.0729841859038462,0.807699348894235,0.00200812921860061,0.0182738853742251
"LV","LV_R","LV_P",134,133,134,1000,0.139300433030903,0.0735144813513734,0.860699566969097,0.0735144813513734,0.0912231497373144,1.00440428237879,0.000407420537563214,0.00911281721058412
"LV","LV_R","LV_P",135,134,135,1000,0.160128253623418,0.0756669720511961,0.839871746376582,0.0756669720511962,0.147121699397251,1.15001707998714,0.000458856290024082,0.0102648516489487
"LV","LV_R","LV_P",136,135,136,1000,0.199824716400394,0.0825130876481345,0.800175283599606,0.0825130876481345,0.263104658594969,4.49645350062147,0.000686500715195031,0.0155700283851275
"LV","LV_R","LV_P",137,136,137,1000,0.329461306735567,0.142656125248841,0.670538693264433,0.142656125248841,0.231949298985026,2.49310092825275,0,0
"LV","LV_R","LV_P",138,137,138,1000,0.396028899130425,0.152519300495546,0.603971100869575,0.152519300495546,0.619307509048658,4.36012752828546,0,0
"LV","LV_R","LV_P",139,138,139,1000,0.811310832367232,0.17280080743511,0.188689167632768,0.17280080743511,0.58420473101867,0.590837555731909,0,0
