GlobalID,ECO_ID
G124037,80445
G100916,31203
G079198,81012
G008950,80412
G104530,30723
G207222,11202
G196214,60139
G072199,60205
G316172,60135
G114751,60169
G155949,61406
G230177,10409
G330371,60230
G212725,30113
G008256,60167
G292415,80411
G032532,60121
G125050,60121
G149933,61305
G114463,80518
G155756,50814
G196822,50519
G278509,60303
G258142,60173
G215506,51303
G094674,81210
G151998,60104
G204457,10120
G232286,60310
G288163,60167
G327267,60704
G190230,61305
G273987,10408
G077058,81305
G025135,60150
G132567,81211
G165375,81003
G292477,51309
G289514,80502
G049295,81219
G195396,61315
G176270,80509
G327436,50411
G317902,31011
G204867,60107
G191130,40134
G086434,60228
G303388,60121
G309541,40121
G015482,40151
G189417,60139
G036529,31004
G195706,60101
G105466,40202
G185711,80405
G162085,50815
G032995,60150
G291269,50411
G237644,81209
G333364,60105
G332916,40119
G077739,60704
G310921,40118
G231743,81022
G068573,80440
G032969,60166
G124491,60704
G161187,60156
G167580,60162
G154679,31202
G109391,50402
G167398,50412
G136653,11304
G087350,60132
G321393,80428
G055773,80608
G079510,60162
G251297,61006
G009970,81215
G047713,80415
G256376,60118
G210796,61304
G046751,60230
G106139,30118
G043767,61008
G149642,31203
G191633,60115
G172520,50808
G194216,60102
G322599,60118
G153701,80804
G265054,31007
G277572,50810
G097243,60104
G276183,31320
G172723,60169
G078748,30706
G224556,80445
G192091,60235
G107067,60210
G262376,81001
G157615,81019
G197662,60117
G036404,31202
G198408,60124
G196273,60150
G250523,81211
G263482,60124
G119471,60209
G313221,60136
G106948,80812
G265589,60164
G010255,10702
G058237,30125
G327625,60143
G179329,60708
G189550,51307
G019909,80431
G216295,50402
G256722,60161
G256830,60709
G282254,11304
G333180,40118
G332828,30712
G122614,60121
G330212,60101
G319037,51301
G082065,80416
G335777,60142
G120317,11209
G288417,60309
G041661,51201
G159994,51306
G213294,40143
G181354,40210
G177207,11309
G052020,50815
G335853,60204
G062034,50416
G062589,80609
G332649,30107
G265589,70106
G148357,31314
G112890,50606
G092958,60308
G035372,81201
G301068,30111
G201620,60167
G166815,11304
G252716,60129
G098726,80102
G046254,80433
G116474,60129
G196723,81017
G057550,80431
G263418,80433
G009145,51201
G125117,80611
G191644,31306
G111239,51201
G294982,40137
G218775,40103
G130680,60905
G269138,50412
G126876,80441
G262705,11210
G003634,30202
G066363,31314
G196142,60107
G149344,60104
G196651,10406
G125696,80514
G115988,50410
G069560,80608
G044048,50402
G031330,60128
G272133,51305
G115164,80430
G165241,60167
G100940,10404
G265270,80445
G082797,50507
G325736,40163
G115566,50529
G045514,10408
G123161,51111
G331708,50506
G303865,60206
G269155,80415
G296878,60140
G124769,50517
G178526,80416
G217506,60136
G300248,50405
G249850,40163
G038658,31203
G327433,80427
G204068,10706
G179937,81214
G066600,51306
G127613,50616
G106779,80409
G315367,70202
G098697,80509
G266060,30715
G173984,81217
G312934,51111
G274821,51302
G139916,80521
G020782,50517
G196085,60142
G262741,80602
G271863,50415
G171898,50413
G216482,60404
G124071,80406
G246936,60101
G112020,60173
G020239,10413
G050873,51302
G177682,80806
G082841,30109
G053157,80611
G137986,10703
G299202,80436
G266933,10701
G026023,30117
G100433,50516
G008999,80436
G256790,60115
G251246,60215
G155595,30717
G274836,51303
G005295,50201
G205742,40144
G252645,40138
G034723,60163
G334713,40103
G193553,51304
G111037,60103
G172807,50410
G102321,30111
G284619,50611
G116555,31405
G113008,50804
G267999,50603
G215221,80405
G096903,60304
G175292,60803
G003682,60145
G013677,60128
G230206,10119
G157939,60154
G233756,10117
G158282,80610
G308157,60173
G102565,10402
G312748,80514
G209272,60155
G250851,51202
G031356,60703
G305295,40102
G006332,31202
G024500,60181
G266688,60121
G295302,80431
G152909,80515
G112149,81209
G082313,81317
G293514,80424
G050744,11206
G023270,60152
G292291,80417
G198666,70202
G149567,80817
G271927,11101
G081601,60129
G029581,60213
G212293,30722
G010577,50403
G063661,11210
G129318,61403
G149785,80424
G084391,80433
G006313,10409
G251741,40102
G053193,31003
G149540,81204
G050289,50412
G269685,50511
G093279,60206
G253941,60178
G085298,50528
G116612,10112
G154473,60174
G115506,40172
G035107,50701
G082473,51111
G057076,60309
G063015,51302
G245778,30103
G187899,60109
G184725,50404
G038902,80445
G129749,60704
G121228,80441
G247544,80601
G161018,60145
G279064,60155
G099914,80605
G244374,60129
G327446,80427
G098316,80814
G123779,31203
G073077,80445
G210181,11308
G204880,51304
G277770,10709
G111430,30726
G181267,60303
G174427,81313
G175895,40171
G026255,80404
G005808,40128
G143030,31309
G302608,61406
G266207,51305
G137231,40171
G123239,10702
G120636,30102
G192203,30721
G129653,60120
G042004,51313
G273386,81207
G190508,80102
G019213,80501
G228993,60101
G268524,10105
G037264,31309
G296564,30704
G113632,50402
G003839,10705
G118570,60142
G216124,60153
G100880,80402
G277541,50411
G230497,60145
G167580,60103
G312656,80409
G203339,60156
G037165,50407
G015948,60709
G029573,61401
G186370,70108
G313956,61406
G077213,50406
G113452,50608
G260145,80423
G095166,60121
G086100,60704
G205606,60217
G145758,50302
G192864,30707
G072091,60217
G007692,31322
G084051,81009
G274778,50527
G188081,60217
G284280,81208
G303300,60153
G188135,60703
G227528,60309
G100375,50801
G115947,80444
G185069,50527
G146711,70106
G210655,60120
G187265,40102
G221372,10412
G284320,80813
G121914,60127
G229722,30109
G059810,50302
G300084,61403
G010355,51306
G334546,40134
G215532,30103
G082560,81003
G147085,11210
G191759,30108
G327319,50416
G293378,10405
G072495,30202
G202579,60182
G178606,81217
G219938,60118
G145575,11305
G197634,60105
G085883,81211
G124466,60104
G171392,50806
G155814,60104
G131979,60205
G010231,10803
G150727,51309
G291880,80417
G266977,60204
G178174,40170
G196312,30712
G089123,60303
G210628,60101
G278111,50813
G033789,50411
G274130,30120
G326092,40146
G075098,60146
G289271,30118
G266097,31203
G047261,81208
G123740,31203
G272885,80903
G266629,60210
G263785,50526
G026337,40118
G291062,80433
G160686,50506
G022412,40149
G040411,60710
G085059,81214
G009307,50602
G067380,50403
G170568,81002
G014593,40149
G308077,60166
G113675,50608
G331513,50529
G301615,60155
G154963,60202
G045248,80513
G213866,51304
G241147,11207
G097351,81211
G323453,60105
G259641,80445
G109824,80509
G267317,81317
G077678,50414
G171039,31322
G128904,60171
G155051,11206
G252606,60179
G272429,60212
G066135,11204
G082628,80408
G172070,80441
G262235,50507
G063518,50814
G046703,60310
G091374,51306
G024310,51303
G170665,80431
G017401,31314
G259399,50801
G148507,60228
G102863,60169
G216967,41405
G222627,10122
G111472,80415
G301232,30124
G167309,11304
G132540,80608
G263456,40102
G005295,50410
G274192,11304
G114343,50403
G277541,81215
G050836,10402
G295182,80101
G174961,50516
G009008,80435
G114311,80440
G180389,51201
G129651,60215
G028911,80440
G042071,80433
G043693,60710
G131909,30723
G193224,80432
G308352,61304
G297982,60175
G292988,80445
G295673,60130
G113844,81014
G013647,60228
G252724,60142
G289310,10117
G042018,50528
G207736,60136
G059813,51201
G050071,60703
G131204,30117
G083109,81211
G308983,30119
G168122,50813
G137627,50804
G283200,11205
G298188,30704
G238084,10118
G193825,51307
G155412,60709
G316630,61304
G182269,60404
G204049,10413
G007897,31314
G266939,10703
G311357,31405
G205787,30701
G043395,60136
G149530,50518
G230825,80406
G212015,40137
G113125,50808
G172150,50302
G066346,60704
G115777,10706
G157503,11001
G113608,10801
G295198,50512
G008649,80509
G086765,60101
G277209,60303
G201274,60174
G073910,80101
G155490,61403
G017640,11001
G013454,30115
G279425,10110
G290062,81211
G270365,60704
G062585,80406
G114616,31004
G129849,60704
G100509,81309
G047412,80511
G215221,51201
G169108,60137
G052139,60165
G143396,80412
G063183,80817
G259241,81214
G061402,80411
G193804,60704
G179888,81214
G062168,60136
G031217,60169
G105698,30711
G175046,40202
G273632,50503
G141132,50810
G107026,81215
G185226,80441
G160413,80501
G249432,30202
G303918,60132
G100566,80610
G005187,40167
G133648,50404
G089533,60101
G248951,40103
G210022,10409
G114281,51115
G213638,51301
G205531,30101
G204688,50516
G143788,80412
G302156,60178
G136327,70701
G175561,51203
G078622,80101
G124795,40137
G329341,60124
G297793,60125
G194062,61001
G038268,50415
G213730,60215
G215760,50526
G149911,60233
G052101,60153
G111239,60136
G131388,30202
G277108,81019
G081120,50402
G135861,40204
G047874,81201
G151108,60207
G271305,50507
G035692,60704
G219709,40137
G290377,80813
G194702,60129
G265608,10404
G078758,40129
G167782,60211
G170623,80815
G163112,60167
G052092,60136
G151561,80402
G004105,60104
G167782,30719
G001547,30117
G270814,60704
G174256,30707
G140628,51304
G032080,60161
G198281,40102
G251764,61401
G048659,11001
G211303,81220
G158059,80901
G080742,80416
G096751,31006
G099735,50518
G105396,10703
G101621,31302
G077048,80445
G107679,10802
G216039,80602
G046268,81217
G274035,51201
G207052,60150
G131898,30109
G067170,81215
G301731,60212
G272885,50605
G146933,60164
G006322,11202
G176138,40301
G064172,30120
G248502,60136
G048809,81013
G142794,80439
G180388,60164
G064599,80818
G154563,10411
G173029,40163
G335348,60118
G057116,80402
G049062,60233
G027350,40211
G279708,31302
G206057,30117
G255135,30709
G031392,80518
G204480,30118
G234202,61305
G110561,60105
G148922,60121
G167314,11001
G253235,40135
G042463,81203
G321632,80437
G029765,60104
G279075,60130
G042863,50528
G079125,80609
G021107,30118
G326560,31203
G263776,60309
G182821,40102
G229207,60130
G204216,81216
G275831,60104
G195325,41001
G178454,81012
G331681,50403
G058031,60181
G070208,51302
G088826,60167
G190972,61003
G052139,60101
G291773,50811
G052119,50529
G163157,60161
G156965,10802
G068307,11307
G043353,81219
G087219,61316
G171990,81212
G030095,60161
G013950,60142
G185198,60904
G060200,60160
G285165,81020
G082125,80610
G294945,50804
G322824,61008
G159953,80402
G155782,61304
G289313,60164
G020763,50809
G106780,80436
G292098,80503
G145321,50302
G037250,30118
G156431,60150
G105501,60127
G041996,50528
G085434,80422
G028942,81201
G223013,10414
G259240,81206
G029126,31405
G291015,81217
G006281,31322
G335459,40501
G023660,60309
G093887,60102
G004374,30119
G010269,11302
G172720,60103
G246221,50403
G067178,10408
G094212,60136
G011568,10703
G084680,81214
G330075,61305
G030053,60128
G054799,81215
G292311,80445
G099150,60150
G026256,61201
G183061,60160
G259595,81215
G191980,60128
G261917,81215
G251937,60704
G112996,50528
G160653,81017
G037323,30102
G067178,60153
G013371,50801
G111002,30725
G332551,30111
G050362,30102
G207296,40149
G022477,60310
G203135,60702
G332624,51311
G001360,60130
G113152,51313
G272308,50701
G179209,51308
G107581,60146
G086925,60105
G019070,51305
G327315,80444
G099809,80519
G298024,30102
G268222,30706
G058552,11207
G299161,81215
G098651,80808
G085959,80423
G044338,50302
G206380,40103
G100083,81217
G283885,80419
G082732,80405
G193563,10412
G318017,50413
G021585,30124
G122589,51202
G041665,51301
G269390,60704
G073871,40135
G216508,60803
G265669,11304
G312457,50515
G266215,50802
G144945,80409
G278066,50517
G008999,50517
G115171,60201
G247632,80102
G180544,30119
G336041,81325
G166632,11310
G266096,31202
G189206,61003
G293632,10801
G009009,81208
G235822,10413
G113241,50505
G290606,80434
G098902,80441
G158512,60309
G168677,80402
G148457,31314
G112713,51112
G000111,30124
G248053,81208
G010923,80424
G198906,40701
G292072,81314
G117297,50413
G095174,60118
G280514,30117
G268638,80413
G080764,80801
G021804,60303
G086550,60154
G109078,30711
G166695,10803
G250245,80814
G011833,31203
G148604,60176
G269625,50302
G195141,60801
G059739,51309
G068362,80412
G225045,10120
G279708,80432
G116052,10413
G285155,80427
G216315,50517
G089923,60125
G151598,40119
G272900,80415
G216541,80436
G298237,60182
G318842,80501
G317516,60178
G221919,60710
G335992,11304
G077285,40126
G109520,30704
G270871,81209
G264184,10402
G329447,60207
G163398,40146
G132039,51307
G017189,81214
G262048,61006
G109520,60105
G272866,60226
G116296,30706
G146972,60303
G019668,40118
G294729,40401
G224127,50523
G219838,10119
G323033,50412
G158610,10701
G329485,80424
G264398,61315
G050497,50503
G063613,51307
G021818,31302
G314227,31014
G091390,51303
G079256,81213
G292228,40137
G137616,80509
G216111,51304
G143962,31311
G078762,60235
G260580,10402
G124766,80514
G276380,40118
G303952,60118
G266541,30719
G117565,50807
G206078,60106
G172148,80504
G052068,80416
G193532,50802
G135815,11202
G322979,80101
G096826,30719
G000431,40118
G146853,30702
G155738,30707
G273720,60130
G051385,40172
G148555,11302
G080387,80422
G250911,80402
G192525,60104
G115645,30722
G260687,11309
G114957,60101
G270780,61304
G084596,11209
G050468,61305
G021111,60303
G120215,40160
G265792,60209
G305380,30107
G223882,40137
G323257,60105
G062866,60310
G313118,80817
G277113,50416
G059274,50403
G144730,10706
G230652,50602
G187403,30125
G081789,61401
G017489,61201
G311381,50805
G292425,50411
G075905,40137
G084041,30711
G307113,30721
G058676,61304
G272364,60404
G095602,11003
G124517,50407
G102246,41405
G152736,10202
G049984,60115
G264041,81320
G247086,81210
G214908,61304
G097529,80504
G265649,31311
G008947,51313
G080517,80601
G101609,30709
G271071,40149
G023548,60306
G247138,81215
G162181,80817
G291517,50408
G101571,80102
G042922,80814
G013946,60217
G206374,40168
G246112,60909
G126889,50416
G069529,80436
G173481,30117
G284496,80424
G255131,80407
G236353,60177
G101060,80430
G268004,80433
G073046,60210
G100258,80422
G162210,50415
G184189,30102
G292779,80419
G080914,80810
G147546,10701
G269839,60150
G175638,80402
G264214,51202
G123334,81204
G122455,50416
G296745,61306
G011151,81211
G136957,10113
G063264,80401
G001437,30725
G289213,30107
G084466,50517
G147985,50510
G116734,10413
G259673,50523
G007882,31302
G294921,80444
G077839,60129
G305620,30101
G013440,31201
G157363,81314
G266428,11206
G014382,80102
G036007,10406
G273341,31201
G125118,50518
G205763,10107
G156447,30707
G047842,60112
G215722,81110
G111338,10126
G159736,51307
G284629,81017
G078153,40201
G168889,30712
G255145,30719
G286118,80402
G131069,30102
G045727,80428
G203259,10201
G330798,80609
G197202,60128
G046751,60704
G241116,10409
G149304,30704
G134222,60704
G008336,60130
G034403,40211
G267014,60709
G008040,50522
G288796,50413
G296830,60224
G077403,50303
G134371,60103
G329464,50303
G026495,80424
G067170,80520
G112096,61305
G078247,60127
G147740,81316
G091056,81203
G334224,40119
G021622,30118
G083274,81208
G274172,31401
G183721,60101
G138421,31202
G145234,60150
G255567,60103
G065016,81021
G155813,40137
G064001,61404
G119949,40102
G078336,60105
G251005,40137
G187808,60103
G323560,50511
G294304,50522
G058151,60176
G114381,50812
G268818,80817
G258329,60160
G076737,40502
G044154,60710
G318969,40137
G229405,81216
G067223,81019
G316157,60105
G200853,60136
G280034,30103
G132799,60210
G133648,81205
G305616,30126
G291938,50502
G053363,30108
G175587,40118
G027215,61304
G038268,50401
G098790,60165
G046649,60150
G108672,60174
G192779,30717
G315505,81013
G151489,80424
G246828,31203
G025410,30717
G293085,80409
G038917,81207
G105671,30103
G105971,70106
G297623,80814
G099130,80502
G288364,60146
G161573,80102
G141878,60160
G038355,80402
G057469,80813
G292351,50815
G319607,11310
G332440,30117
G019389,81210
G281184,80445
G300244,60310
G106260,60150
G104824,80426
G278532,61401
G285604,40149
G268063,50504
G149787,80424
G145627,40169
G147664,50701
G322611,60165
G186250,51304
G159756,60310
G205210,60161
G286843,50506
G163149,60103
G015464,60135
G177364,60703
G289723,81220
G030992,30116
G247944,51116
G283864,51107
G213653,50303
G059327,81017
G163326,60122
G080570,50527
G204810,40108
G304290,30130
G329485,50804
G169005,60310
G183812,60113
G105649,60146
G214041,50410
G275794,31314
G158636,60168
G271930,60210
G190614,60228
G103396,50303
G270690,60127
G065800,10803
G327857,80417
G285232,80817
G079660,10707
G187661,60704
G081255,81110
G008594,11304
G151079,60211
G020595,50517
G032717,60128
G104840,50529
G222944,50403
G209917,10702
G207536,10409
G008578,60101
G330948,60303
G332888,40168
G297154,10407
G292016,81209
G277470,80411
G103400,50401
G020575,60803
G096137,80412
G270164,50803
G295715,60217
G072246,60150
G113354,50807
G293176,50814
G209255,60103
G267628,80440
G214738,60169
G118004,40102
G047782,50413
G023653,60103
G306100,30103
G132824,60226
G010522,50302
G068435,50404
G058647,81016
G130828,60150
G175273,40170
G277542,81214
G297254,30202
G272799,30101
G299787,30117
G066425,11305
G137296,60908
G312087,60181
G203298,60127
G103500,60176
G230108,60404
G079551,50608
G103177,81216
G082793,11206
G184384,60174
G260907,50815
G090172,60205
G205984,60142
G222381,60112
G205787,31401
G216329,60148
G270041,60176
G162047,80444
G163650,60131
G109792,81210
G160523,40172
G026370,80411
G108275,60163
G102717,61304
G175497,61003
G092365,60309
G097654,81110
G113143,81208
G085883,50512
G011085,81330
G051509,80608
G083903,50614
G040348,10410
G036077,81203
G017176,50404
G046339,40152
G196817,80504
G009098,60150
G291681,50508
G146411,60105
G151888,60212
G067493,60165
G204818,10128
G174757,40701
G291946,80412
G131326,50517
G164118,41001
G158354,30721
G159694,50411
G035048,60134
G078905,60143
G197355,60136
G191908,30101
G122454,51104
G143807,60235
G280402,60212
G266205,51304
G030646,60303
G266541,31405
G194692,60163
G317557,60101
G184803,81110
G224851,10115
G064336,31322
G306669,60160
G309098,60135
G107751,60310
G136003,50503
G253883,60224
G080293,80405
G200528,60703
G149565,80101
G273539,50505
G145161,60166
G016880,80808
G259601,60232
G196839,80511
G247091,80814
G319204,40118
G175866,30719
G147408,80411
G302040,30103
G127669,40118
G054178,81110
G122067,11210
G170091,31009
G018303,80408
G009218,80818
G288404,80441
G051787,80406
G007953,81210
G329807,31001
G268157,40172
G182251,60107
G144093,31007
G129928,60150
G204571,10409
G251675,60181
G266747,30707
G146853,81207
G284784,81302
G110632,30706
G079761,40120
G171089,31322
G281904,10406
G333901,60703
G324717,30117
G107155,51202
G082534,60228
G251294,60112
G326202,81214
G255558,60145
G078439,81201
G229377,80814
G308550,30103
G312371,60215
G263418,51307
G130682,60176
G197209,40167
G332311,30707
G157458,10801
G317731,60151
G266997,10702
G210513,60124
G009766,50412
G248286,30103
G141940,40166
G254012,30118
G287047,80601
G274126,10706
G035704,10105
G201628,60111
G215317,60134
G310079,11309
G303907,60128
G329447,60113
G191430,31401
G105456,60142
G198757,10111
G161949,31203
G335874,51302
G116892,60169
G089708,60121
G183782,40123
G275042,50812
G045128,60235
G053113,51203
G159384,50805
G025138,81331
G285278,31004
G089525,60136
G149513,50417
G186165,51306
G206151,60130
G072135,60228
G183274,60129
G159536,40159
G112935,50412
G110230,60309
G265523,50416
G115648,50302
G021123,10126
G094521,60121
G205739,40118
G064942,50303
G336013,30713
G107022,80608
G107530,80102
G030936,60182
G286564,80411
G206309,40102
G027777,60140
G046131,81220
G117043,11209
G273793,11310
G145941,30102
G038610,81201
G264369,60309
G184835,60103
G301166,60173
G202922,60709
G199328,60121
G049951,80418
G126481,11202
G144945,81214
G251623,61305
G149210,10402
G065440,60162
G016547,31009
G078148,60162
G144510,30701
G010722,50518
G078758,40124
G248805,60305
G222387,60103
G255926,60124
G248201,40141
G052801,60109
G276657,60103
G256566,30127
G327319,50401
G116116,80603
G212278,60153
G228705,60167
G067570,50404
G110691,61307
G167596,60215
G044224,50401
G287125,50814
G296959,30202
G324796,10117
G326856,11204
G120701,30107
G200605,60124
G319124,80417
G271661,50303
G029608,60174
G264697,10706
G077247,50507
G145618,61305
G239236,60115
G028572,60167
G022167,31004
G163487,60129
G318449,81217
G099356,80810
G195840,60115
G162124,81022
G166070,60710
G025969,60704
G106811,51311
G003741,10105
G135225,10702
G301655,60145
G110635,40114
G298688,60167
G090757,60142
G262048,61002
G236179,80603
G012243,50414
G216315,80402
G142399,60230
G153145,50403
G014062,30113
G095864,60303
G116367,50529
G002522,60105
G047072,31322
G264085,80443
G276197,60704
G020195,81209
G013366,10117
G163596,60178
G105613,30119
G184407,60173
G077853,60181
G038598,81205
G082795,80606
G332046,80434
G321172,81221
G122787,60121
G228297,61006
G180041,80406
G154036,40112
G271699,81021
G103201,60140
G253276,40169
G263903,80409
G155004,11201
G324272,60709
G082221,80424
G262028,81207
G063285,81211
G058447,50503
G253145,10117
G241080,10409
G122518,51307
G187898,60710
G106857,10702
G138409,31004
G121230,80440
G278049,50302
G298026,30107
G253085,60174
G072263,60710
G202299,31001
G271482,80423
G311405,30709
G321285,60803
G142275,40142
G157593,80412
G260053,50302
G077229,50410
G185731,40137
G110635,10123
G178766,80102
G109910,81017
G030657,60148
G041744,81307
G183635,60105
G038631,81211
G114336,51113
G068710,40301
G079551,80412
G331657,81017
G130736,30202
G028280,60174
G175598,80805
G079149,81211
G250899,81217
G117911,60125
G082942,80408
G214094,31403
G058029,60209
G069528,80445
G259553,80432
G268980,80424
G047807,11207
G100124,81215
G058287,80501
G168811,80446
G223125,10107
G106017,51302
G246304,51301
G310199,11206
G289434,80433
G186121,51305
G000947,30101
G044134,30107
G045259,80401
G024047,60167
G146507,30111
G098737,61003
G092865,60205
G333756,50413
G013020,40202
G218556,31015
G053155,80441
G324323,40102
G030147,60167
G109091,31004
G250603,81221
G267197,80501
G130985,60167
G273132,10703
G291569,80418
G207051,60105
G081806,60145
G072145,60310
G044858,51310
G142548,60702
G282772,11209
G167321,10412
G312408,30719
G167351,10702
G188636,80444
G049561,60205
G256802,60115
G072704,30116
G084401,81211
G290599,80101
G317411,60159
G273240,50814
G029652,40103
G188624,10101
G049688,60704
G134797,40103
G077934,60180
G037235,50801
G290474,31202
G292794,80418
G117368,61403
G335954,81325
G290943,50404
G294537,81201
G204794,60166
G159664,80514
G299255,80502
G115340,30102
G289001,11207
G087661,60160
G130857,50402
G327414,80436
G263127,10801
G314572,81204
G288449,80434
G186115,60205
G214105,50417
G110437,51304
G042958,51110
G327315,50503
G159580,81205
G246197,50527
G315717,40102
G279713,81222
G040739,50303
G149587,80445
G217779,30120
G113530,81221
G023278,40119
G228205,60124
G108183,61304
G001762,50303
G322143,60404
G181354,10120
G155686,30713
G076752,31004
G004219,51303
G073186,81221
G155978,80413
G309302,30707
G330806,50414
G133280,81216
G019069,51304
G098115,60159
G277402,80519
G012832,60143
G067408,60303
G206118,60136
G053131,50416
G139542,51305
G284213,50510
G246977,60136
G108828,81203
G156767,60310
G105574,30704
G031845,40167
G107374,40118
G056236,80436
G058560,10802
G277214,30709
G191333,40149
G276169,40172
G214050,50416
G017843,50529
G051458,50517
G097459,81215
G162180,80907
G284328,50803
G104171,10123
G042366,31202
G079103,81221
G158545,10707
G266312,51111
G147799,81313
G176488,11304
G290276,81222
G136392,11207
G224377,60125
G006316,80403
G236795,60125
G055074,81110
G019139,81203
G120091,40102
G104749,80445
G270533,60173
G279816,50524
G277665,50416
G088156,60129
G266726,80402
G205531,30723
G044584,30101
G099974,81221
G327554,61401
G061836,31202
G292351,80408
G272363,10803
G047874,50403
G103666,10127
G077894,60104
G331876,80433
G269149,11206
G193164,60217
G265649,10120
G019584,81325
G191411,30128
G205032,60212
G130187,10119
G331541,80419
G093093,60703
G009457,11305
G031385,80518
G117530,30704
G264348,30726
G096810,80418
G252891,50813
G267890,80433
G089246,61316
G158178,80102
G260588,81317
G187907,60153
G328117,80437
G256032,60704
G071695,80445
G080275,50511
G120187,40102
G044822,51308
G204109,60801
G120387,11202
G047263,80445
G044166,51302
G071278,50701
G112941,50511
G113590,40401
G167531,60112
G136355,10705
G314349,81218
G319229,60710
G113193,50302
G077665,60182
G247492,80101
G121312,10407
G291195,80518
G172728,60202
G019644,60146
G254575,60180
G244891,60129
G325550,60150
G297393,60125
G251310,60174
G216415,50813
G174961,50408
G017892,60310
G323219,60166
G149792,40118
G100200,81204
G085637,50415
G286451,60310
G132217,41304
G178190,11309
G146623,30721
G196930,30102
G246483,50530
G283955,50814
G063861,51309
G287166,80444
G201117,60135
G306864,30109
G120230,50416
G179016,81215
G149172,60104
G077202,10801
G247832,81016
G154750,60176
G199717,60175
G286998,80439
G271596,81017
G213314,50513
G167531,60176
G288364,60220
G214858,60137
G258258,60303
G214691,60125
G323403,60153
G099159,80436
G125597,50614
G100433,60708
G112362,30120
G257458,60119
G195536,60176
G289268,10402
G270904,31202
G273756,50404
G162752,60228
G173592,80813
G121919,40161
G260108,50529
G072750,60205
G329485,80818
G268956,40146
G258390,60154
G194675,60222
G328889,60109
G156891,80102
G207567,10706
G197011,60119
G295684,60115
G180366,30710
G277784,60211
G105713,80416
G306735,60209
G309228,81222
G241234,11202
G330877,51101
G030769,60129
G175314,10403
G032032,60145
G041466,60228
G312963,80509
G261194,80428
G265078,60169
G025088,50701
G260588,81019
G158575,80415
G331566,80431
G062982,40135
G131856,60168
G272162,50616
G125913,80102
G109786,50605
G276302,40102
G292447,50523
G258204,60129
G021730,30715
G016957,50404
G050597,61304
G271511,80519
G106164,50303
G249291,30117
G158174,50413
G017489,60164
G272687,40103
G022582,61304
G221315,40158
G290152,80445
G250525,51310
G174651,60209
G109459,30704
G262414,50804
G180865,60154
G117044,11209
G187964,60233
G022396,60136
G043524,60802
G217383,60121
G262414,80431
G042071,80504
G255839,30117
G196281,60707
G318312,51313
G315366,60181
G009058,50405
G029606,60177
G214832,40151
G175045,31007
G262952,11308
G262543,30705
G117500,80440
G282188,11202
G157834,40155
G153594,80808
G195952,60167
G001972,30118
G199811,60109
G330144,41405
G100949,50603
G001157,60135
G053050,80402
G144292,30118
G322081,60146
G097972,51309
G172142,10409
G176136,40144
G136110,11209
G100142,80814
G281744,10110
G103499,30707
G272038,80424
G193657,60145
G158625,60204
G184303,60163
G150891,10411
G174958,30725
G220425,30725
G155400,60129
G041453,60205
G294156,10402
G291906,80816
G191327,61304
G278060,80421
G327351,50413
G096904,60202
G106811,80511
G012509,80433
G028509,60104
G161475,50413
G287372,81303
G171990,81208
G054020,80429
G126955,40118
G179555,80404
G328458,40172
G066495,80514
G148116,60170
G168116,80424
G109092,11206
G014413,40130
G111829,60105
G161843,40118
G124283,40130
G159377,60176
G050731,30117
G003877,10117
G090000,40163
G266688,60228
G211710,10402
G268463,51201
G287314,60129
G240027,50414
G011688,31322
G314349,80433
G108551,50801
G220112,30124
G236332,30712
G172373,50507
G268413,60167
G264373,81006
G064087,60112
G216069,10404
G097975,50503
G157210,40149
G298174,30704
G103498,60233
G264610,61405
G221979,80432
G101072,81017
G063034,80809
G010411,81221
G299790,30117
G157964,30108
G230418,60104
G154749,60707
G321904,60145
G271831,80431
G293549,80421
G177618,81332
G265666,51201
G306231,30117
G189551,50513
G267261,50813
G246206,50516
G017458,51311
G030792,60230
G262113,51303
G066135,10401
G205397,30116
G218148,30120
G168076,60166
G058227,30108
G118671,11205
G273764,50404
G144220,30109
G277766,60129
G024692,30716
G215130,80435
G008636,50401
G114160,80443
G096694,10702
G031044,50804
G182199,60166
G309253,30119
G117561,50815
G116816,11203
G209938,11210
G283962,81303
G105221,40202
G237137,60119
G184833,50410
G152749,60230
G078612,50411
G299049,50402
G260048,60704
G101743,10702
G114436,50406
G147608,60148
G281039,80518
G116282,60310
G264610,11302
G215178,80402
G322133,81209
G329485,81102
G189294,60143
G135151,60142
G009176,81324
G289853,60136
G001951,60130
G173946,80815
G161903,50302
G207051,60709
G275629,30707
G009788,81317
G267755,80414
G224783,40102
G105549,10702
G112838,80441
G121279,81020
G048860,81209
G012221,81216
G170412,80404
G128328,60707
G301715,61309
G084766,81221
G149078,61308
G111536,10128
G266128,40120
G112832,50529
G059810,50404
G292271,80504
G136113,10709
G248162,30114
G277084,80436
G303672,60704
G268468,10204
G259512,50402
G271938,51311
G045211,81216
G286655,81201
G043626,60803
G095645,50407
G250422,81020
G265649,60202
G002375,30121
G120318,10701
G330376,61403
G230680,10107
G157210,30725
G149964,10705
G269023,10703
G255931,60162
G269068,50616
G018125,81008
G156073,60108
G137463,60211
G240381,60174
G111978,60178
G008649,60704
G260562,81201
G064637,11203
G233839,30120
G240413,60145
G293497,80417
G099942,80608
G044082,31009
G004157,40204
G155110,10412
G132780,60307
G231360,31007
G303341,60153
G020519,50412
